source_subtheme;source_subtheme_targets;impact_subtheme;impact_type;impact_weight;justification
GHG Reduction;TA1.3,TA1.7,TA1.9,TA1.11,TA1.13,TA5.7;Improve Air Quality;+2;The reduction of greenhouse gas emissions can lead to improved air quality by decreasing the amount of pollutants released into the atmosphere, which in turn can have positive effects on human health and the environment.
GHG Reduction;TA1.3,TA1.7,TA1.9,TA1.11,TA1.13,TA5.7;Improve Water Quality;+1;Reducing GHG emissions can also lead to improved water quality by decreasing the amount of pollutants that enter water bodies, which can have positive effects on aquatic ecosystems and human health.
Net-Zero Technology - Road Vehicles;TA4.13,TA4.22,TA4.25,TA4.26,TA4.27,TA4.28,TA4.29,TA4.40,TA4.44,TA4.45,TA4.55;Improve Air Quality;+3;The promotion of net-zero technology in road vehicles can significantly reduce air pollution from transportation, which is a major contributor to poor air quality, thereby improving public health and environmental quality.
Biofuels;TA4.1,TA4.18,TA4.7;Improve Air Quality;+1;The use of biofuels can reduce air pollution from transportation by decreasing the amount of fossil fuels burned, which can lead to improved air quality and positive effects on human health and the environment.
Hydrogen Distribution;TA4.23,TA4.30,TA4.31;Improve Air Quality;+2;The development of hydrogen distribution infrastructure can support the use of hydrogen fuel cells in transportation, which can significantly reduce air pollution and improve air quality.
Urban Mobility;TA4.54;Improve Air Quality;+1;Improving urban mobility through sustainable transportation options can reduce air pollution from transportation, which can lead to improved air quality and positive effects on human health and the environment.
Transport Logistics;TA4.11,TA4.36,TA4.37,TA4.39,TA4.43,TA4.50,TA4.51,TA4.56;Improve Air Quality;+1;The optimization of transport logistics can reduce emissions from transportation by decreasing the amount of fuel burned, which can lead to improved air quality and positive effects on human health and the environment.
Other Low-Carbon Fuels;TA4.4,TA4.5,TA4.6;Improve Air Quality;+1;The development and use of other low-carbon fuels can reduce air pollution from transportation by decreasing the amount of fossil fuels burned, which can lead to improved air quality and positive effects on human health and the environment.
Rail;TA4.37,TA4.38,TA4.40;Improve Air Quality;+2;The promotion of rail transportation can significantly reduce air pollution from transportation by decreasing the amount of fossil fuels burned, which can lead to improved air quality and positive effects on human health and the environment.
Net-Zero Technology - Road Vehicles;TA4.13,TA4.22,TA4.25,TA4.26,TA4.27,TA4.28,TA4.29,TA4.40,TA4.44,TA4.45,TA4.55;Improve Water Quality;-1;The production of net-zero technology road vehicles may require significant amounts of water, which could strain water resources and negatively impact water quality.
Biofuels;TA4.1,TA4.18,TA4.7;Improve Water Quality;-1;The production of biofuels can require significant amounts of water, which could strain water resources and negatively impact water quality.
Hydrogen Distribution;TA4.23,TA4.30,TA4.31;Improve Water Quality;-1;The production of hydrogen can require significant amounts of water, which could strain water resources and negatively impact water quality.
Urban Mobility;TA4.54;Improve Water Quality;+1;Improving urban mobility through sustainable transportation options can reduce the amount of water pollution from transportation, which can lead to improved water quality and positive effects on human health and the environment.
Transport Logistics;TA4.11,TA4.36,TA4.37,TA4.39,TA4.43,TA4.50,TA4.51,TA4.56;Improve Water Quality;+1;The optimization of transport logistics can reduce water pollution from transportation by decreasing the amount of fuel burned, which can lead to improved water quality and positive effects on human health and the environment.
