GHG Reduction;GHG Reduction - Transports;+;2;The implementation of GHG reduction targets in List A can reinforce the achievement of GHG reduction targets in the transport sector in List B by promoting the use of low-carbon fuels and increasing energy efficiency in the transport sector, which can lead to a reduction in greenhouse gas emissions from transportation.
GHG Reduction;GHG Reduction - Buildings;+;1;The implementation of GHG reduction targets in List A can enable the achievement of GHG reduction targets in the building sector in List B by promoting the use of energy-efficient technologies and renewable energy sources in buildings, which can lead to a reduction in greenhouse gas emissions from buildings.
GHG Reduction - Transports;GHG Removal;+;1;The implementation of GHG reduction targets in the transport sector in List B can enable the achievement of GHG removal targets by promoting the use of low-carbon fuels and increasing energy efficiency in the transport sector, which can lead to a reduction in greenhouse gas emissions from transportation and increase the removal of CO2 from the atmosphere.
Net-Zero Technology - Road Vehicles;GHG Reduction - Transports;+;2;The implementation of net-zero technology targets for road vehicles in List A can reinforce the achievement of GHG reduction targets in the transport sector in List B by promoting the use of low-carbon fuels and increasing energy efficiency in the transport sector, which can lead to a reduction in greenhouse gas emissions from transportation.
Net-Zero Technology - Maritime Transport;GHG Reduction - Transports;+;2;The implementation of net-zero technology targets for maritime transport in List A can reinforce the achievement of GHG reduction targets in the transport sector in List B by promoting the use of low-carbon fuels and increasing energy efficiency in the transport sector, which can lead to a reduction in greenhouse gas emissions from transportation.
Net-Zero Technology - Aviation;GHG Reduction - Transports;+;2;The implementation of net-zero technology targets for aviation in List A can reinforce the achievement of GHG reduction targets in the transport sector in List B by promoting the use of low-carbon fuels and increasing energy efficiency in the transport sector, which can lead to a reduction in greenhouse gas emissions from transportation.
Biofuels;GHG Reduction - Transports;+;1;The implementation of biofuels targets in List A can enable the achievement of GHG reduction targets in the transport sector in List B by promoting the use of low-carbon fuels in the transport sector, which can lead to a reduction in greenhouse gas emissions from transportation.
Other Low-Carbon Fuels;GHG Reduction - Transports;+;1;The implementation of other low-carbon fuels targets in List A can enable the achievement of GHG reduction targets in the transport sector in List B by promoting the use of low-carbon fuels in the transport sector, which can lead to a reduction in greenhouse gas emissions from transportation.
Hydrogen Distribution;GHG Reduction - Transports;+;1;The implementation of hydrogen distribution targets in List A can enable the achievement of GHG reduction targets in the transport sector in List B by promoting the use of low-carbon fuels in the transport sector, which can lead to a reduction in greenhouse gas emissions from transportation.
Urban Mobility;GHG Reduction - Transports;+;1;The implementation of urban mobility targets in List A can enable the achievement of GHG reduction targets in the transport sector in List B by promoting sustainable and low-carbon transportation options, which can lead to a reduction in greenhouse gas emissions from transportation.
Transport Logistics;GHG Reduction - Transports;+;1;The implementation of transport logistics targets in List A can enable the achievement of GHG reduction targets in the transport sector in List B by promoting energy-efficient transportation options and reducing energy consumption, which can lead to a reduction in greenhouse gas emissions from transportation.
Climate Resilience;GHG Reduction;+;2;The implementation of climate resilience targets in List B can reinforce the achievement of GHG reduction targets in List A by promoting climate-resilient technologies and practices, which can lead to a reduction in greenhouse gas emissions and increase energy efficiency.
GHG Reduction - Buildings;GHG Reduction;+;1;The implementation of GHG reduction targets in the building sector in List B can enable the achievement of GHG reduction targets in List A by promoting energy-efficient technologies and renewable energy sources in buildings, which can lead to a reduction in greenhouse gas emissions from buildings.
GHG Reduction - Transports;GHG Reduction;+;2;The implementation of GHG reduction targets in the transport sector in List B can reinforce the achievement of GHG reduction targets in List A by promoting low-carbon fuels and increasing energy efficiency in the transport sector, which can lead to a reduction in greenhouse gas emissions from transportation.
