GHG Reduction;Renewable Energy;+;2;The implementation of GHG reduction targets can reinforce the transition to renewable energy sources, as reducing emissions can create an environment that incentivizes the use of renewable energy.
GHG Reduction;Energy Efficiency;+;2;Reducing GHG emissions can also reinforce energy efficiency efforts, as energy-efficient technologies can help reduce energy consumption and lower emissions.
GHG Reduction;Energy Efficiency - Buildings;+;2;The reduction of GHG emissions can also positively impact energy efficiency in buildings, as energy-efficient buildings can help reduce energy consumption and lower emissions.
GHG Reduction;Renewable Energy - Heating & Cooling;+;2;Implementing GHG reduction targets can facilitate the transition to renewable heating and cooling, enabling a cleaner energy mix.
GHG Reduction;Renewable Energy - Hydrogen Production;+;2;The implementation of GHG reduction targets can support the development of renewable hydrogen production, offering a low-carbon alternative for various sectors.
GHG Reduction;Renewable Energy - Ocean/Offshore;+;2;Reducing emissions can also facilitate the growth of offshore renewable energy, providing a cleaner source of energy.
GHG Reduction;Renewable Energy - Solar;+;2;The transition to solar energy can be reinforced by GHG reduction efforts, as solar energy is a key component of a low-carbon energy mix.
Renewable Energy;Energy Infrastructure;+;2;The growth of renewable energy can drive the development of energy infrastructure, enabling the integration of variable renewable energy sources into the grid.
Renewable Energy;Social Security - Energy;+;1;The expansion of renewable energy can create new job opportunities and contribute to energy security, thus supporting social security and energy access.
Renewable Energy - Heating & Cooling;Energy Efficiency - Buildings;+;1;Renewable heating and cooling can complement energy-efficient buildings, reducing energy consumption while providing a low-carbon alternative.
Renewable Energy - Hydrogen Production;Energy Efficiency;+;1;Renewable hydrogen can be used in energy-efficient applications, supporting a low-carbon energy system.
Renewable Energy - Ocean/Offshore;Energy Infrastructure;+;1;Offshore renewable energy can drive the development of energy infrastructure, including offshore transmission and distribution networks.
Renewable Energy - Solar;Energy Efficiency - Buildings;+;1;Solar energy can be integrated into energy-efficient buildings, providing on-site renewable energy generation and reducing reliance on the grid.
Energy Efficiency;Waste Reduction;+;1;Energy efficiency measures can reduce waste generation by minimizing energy consumption and promoting the use of energy from renewable sources.
Energy Efficiency - Buildings;Circularity/Recycling - Municipal Waste;+;1;Energy-efficient buildings can reduce waste generation and support recycling efforts by promoting the reuse and recycling of building materials.
Energy Infrastructure;Circularity/Recycling - Critical Raw Materials - Batteries Recycling;+;1;The development of energy infrastructure can support the recycling of critical raw materials, including batteries, by providing the necessary energy and facilities.
Social Security - Energy;Waste Reduction - Food Waste;+;1;Social security policies can address energy poverty and support sustainable food systems, reducing food waste and promoting food recovery and redistribution.
Circularity/Recycling;Waste Reduction - Municipal Waste;+;2;Circular economy strategies can reinforce waste reduction efforts, particularly in municipal waste management, by promoting recycling, reuse, and reduction of waste.
Circularity/Recycling - Municipal Waste;Waste Reduction - Plastic & Packaging;+;1;Municipal waste recycling can support the reduction of plastic waste and packaging, promoting a circular economy approach.
Circularity/Recycling - Plastic & Packaging;Critical Raw Materials - Extraction & Import;+;1;The recycling of plastic packaging can support the extraction and import of critical raw materials, reducing primary material demand.
Critical Raw Materials - Extraction & Import;Net-Zero Technology - Manufacturing;+;1;The extraction and import of critical raw materials can support the manufacturing of net-zero technologies, including electrolysers and fuel cells.
