GHG Reduction;GHG Reduction - Buildings;+;2;The implementation of GHG reduction targets in List A can reinforce the achievement of GHG reduction targets in buildings in List B, as both targets aim to reduce greenhouse gas emissions and promote energy efficiency.
GHG Reduction;Energy Efficiency - Buildings;+;1;The implementation of GHG reduction targets in List A can enable the achievement of energy efficiency targets in buildings in List B, as reducing energy consumption can lower emissions.
GHG Reduction;Renewable Energy;+;1;The implementation of GHG reduction targets in List A can create conditions for the growth of renewable energy in List B, as a low-carbon energy mix is essential for reducing emissions.
GHG Reduction;Renewable Energy - Heating & Cooling;+;1;The implementation of GHG reduction targets in List A can facilitate the expansion of renewable energy for heating and cooling in List B, leading to increased energy efficiency and reduced emissions.
GHG Reduction;Renewable Energy - Hydrogen Production;+;1;The implementation of GHG reduction targets in List A can support the development of renewable hydrogen production in List B, offering a low-carbon alternative to fossil fuels.
GHG Reduction;Renewable Energy - Ocean/Offshore;+;1;The implementation of GHG reduction targets in List A can aid the growth of offshore renewable energy in List B, contributing to a low-carbon energy mix and reduced emissions.
GHG Reduction;Renewable Energy - Solar;+;1;The implementation of GHG reduction targets in List A can create an environment conducive to the expansion of solar energy in List B, driving the transition to a low-carbon economy.
GHG Reduction - Buildings;Energy Efficiency - Buildings;+;2;The implementation of GHG reduction targets in buildings in List A can reinforce the achievement of energy efficiency targets in buildings in List B, promoting the reduction of energy consumption and emissions in the building sector.
GHG Reduction - Buildings;Renewable Energy;+;1;The implementation of GHG reduction targets in buildings in List A can enable the integration of renewable energy sources in buildings in List B, enhancing energy efficiency and reducing emissions.
GHG Reduction - Buildings;Renewable Energy - Heating & Cooling;+;1;The implementation of GHG reduction targets in buildings in List A can facilitate the adoption of renewable energy for heating and cooling in List B, leading to increased energy efficiency and reduced emissions.
GHG Reduction - Buildings;Renewable Energy - Hydrogen Production;+;1;The implementation of GHG reduction targets in buildings in List A can support the development of renewable hydrogen production in List B, offering a low-carbon alternative to fossil fuels for buildings.
GHG Reduction - Buildings;Renewable Energy - Ocean/Offshore;+;1;The implementation of GHG reduction targets in buildings in List A can aid the growth of offshore renewable energy in List B, contributing to a low-carbon energy mix and reduced emissions in the building sector.
GHG Reduction - Buildings;Renewable Energy - Solar;+;1;The implementation of GHG reduction targets in buildings in List A can create an environment conducive to the expansion of solar energy in List B, driving the transition to a low-carbon economy in the building sector.
GHG Reduction - Transports;Energy Efficiency;+;1;The implementation of GHG reduction targets in transport in List A can enable the achievement of energy efficiency targets in List B, as reducing energy consumption in transport can lower emissions.
GHG Reduction - Transports;Renewable Energy;+;1;The implementation of GHG reduction targets in transport in List A can create conditions for the growth of renewable energy in transport in List B, promoting a low-carbon energy mix and reduced emissions.
GHG Removal;GHG Reduction;+;3;The implementation of GHG removal targets in List A can be indivisible from the achievement of GHG reduction targets in List B, as both targets aim to reduce net greenhouse gas emissions and promote a low-carbon economy.
GHG Removal;Energy Efficiency;+;1;The implementation of GHG removal targets in List A can enable the achievement of energy efficiency targets in List B, as reducing energy consumption can lower emissions and remove greenhouse gases from the atmosphere.
GHG Removal;Renewable Energy;+;1;The implementation of GHG removal targets in List A can create conditions for the growth of renewable energy in List B, offering a low-carbon alternative to fossil fuels and removing greenhouse gases from the atmosphere.
