GHG Reduction;GHG Reduction - Transports;+;2;The implementation of GHG reduction targets in List A can reinforce the achievement of GHG reduction targets in the transport sector in List B by promoting the use of low-carbon fuels and increasing energy efficiency in vehicles.
GHG Reduction;Energy Efficiency;+;1;The implementation of GHG reduction targets in List A can enable the achievement of energy efficiency targets in List B by promoting the use of renewable energy sources and reducing energy consumption in buildings and industry.
GHG Reduction;Biofuels;+;1;The implementation of GHG reduction targets in List A can enable the achievement of biofuels targets in List B by promoting the use of sustainable biofuels and reducing GHG emissions from transport.
GHG Reduction - Buildings;GHG Reduction - Transports;+;2;The implementation of GHG reduction targets in buildings in List A can reinforce the achievement of GHG reduction targets in the transport sector in List B by promoting the use of low-carbon fuels and increasing energy efficiency in vehicles.
Methane;GHG Reduction - Transports;+;1;The implementation of methane reduction targets in List A can enable the achievement of GHG reduction targets in the transport sector in List B by reducing methane emissions from transport and promoting the use of low-carbon fuels.
Energy Efficiency;GHG Reduction - Transports;+;1;The implementation of energy efficiency targets in List A can enable the achievement of GHG reduction targets in the transport sector in List B by promoting the use of low-carbon fuels and increasing energy efficiency in vehicles.
GHG Removal;GHG Reduction;+;3;The implementation of GHG removal targets in List A can be indivisible from the achievement of GHG reduction targets in List B, as removing GHG from the atmosphere is essential for reducing net GHG emissions.
GHG Reduction - Buildings;Energy Efficiency;+;1;The implementation of GHG reduction targets in buildings in List A can enable the achievement of energy efficiency targets in List B by promoting the use of renewable energy sources and reducing energy consumption in buildings.
GHG Reduction;Net-Zero Technology - Road Vehicles;+;2;The implementation of GHG reduction targets in List A can reinforce the achievement of net-zero technology targets in road vehicles in List B by promoting the use of low-carbon fuels and increasing energy efficiency in vehicles.
GHG Reduction - Transports;Hydrogen Distribution;+;1;The implementation of GHG reduction targets in the transport sector in List A can enable the achievement of hydrogen distribution targets in List B by promoting the use of low-carbon fuels and increasing energy efficiency in vehicles.
Biofuels;Urban Mobility;+;1;The implementation of biofuels targets in List A can enable the achievement of urban mobility targets in List B by promoting the use of sustainable biofuels and reducing GHG emissions from transport.
Other Low-Carbon Fuels;GHG Reduction - Transports;+;1;The implementation of other low-carbon fuels targets in List A can enable the achievement of GHG reduction targets in the transport sector in List B by promoting the use of low-carbon fuels and increasing energy efficiency in vehicles.
