European Climate Law;Directive 2010/75/EU of the European Parliament and of the Council;+;2;The implementation of the European Climate Law will reinforce the targets set in the Directive 2010/75/EU, which aims to reduce pollution from industrial installations and improve air quality, thereby facilitating the achievement of the law's objectives.
European Climate Law;On an EU Strategy to reduce methane emissions;+;1;The European Climate Law's focus on reducing greenhouse gas emissions will create conditions that further the strategy to reduce methane emissions, as methane is a potent greenhouse gas.
European Climate Law;A Renovation Wave for Europe;+;1;The European Climate Law's emphasis on energy efficiency and renewable energy will enable the renovation wave initiative, which aims to reduce energy consumption in buildings.
European Climate Law;Amending Directive 2003/87/EC;+;2;The European Climate Law's targets will be reinforced by the amended Directive 2003/87/EC, which aims to reduce emissions from the EU ETS, thereby facilitating the law's objectives.
European Climate Law;Amending Regulations (EU) 2018/841;+;2;The European Climate Law's targets will be reinforced by the amended Regulations (EU) 2018/841, which aim to reduce emissions from land use, thereby facilitating the law's objectives.
Directive 2010/75/EU of the European Parliament and of the Council;On an EU Strategy to reduce methane emissions;-;1;The Directive 2010/75/EU's focus on reducing pollution from industrial installations may constrain the options for reducing methane emissions, as some industrial processes may be affected by the directive's requirements.
Directive 2010/75/EU of the European Parliament and of the Council;A Renovation Wave for Europe;-;1;The Directive 2010/75/EU's requirements may limit the options for the renovation wave initiative, as some industrial processes may be affected by the directive's requirements.
On an EU Strategy to reduce methane emissions;A Renovation Wave for Europe;+;1;The strategy to reduce methane emissions will create conditions that further the renovation wave initiative, as reducing methane emissions can lead to increased energy efficiency in buildings.
On an EU Strategy to reduce methane emissions;Amending Directive 2003/87/EC;+;2;The strategy to reduce methane emissions will be reinforced by the amended Directive 2003/87/EC, which aims to reduce emissions from the EU ETS, thereby facilitating the strategy's objectives.
On an EU Strategy to reduce methane emissions;Amending Regulations (EU) 2018/841;+;2;The strategy to reduce methane emissions will be reinforced by the amended Regulations (EU) 2018/841, which aim to reduce emissions from land use, thereby facilitating the strategy's objectives.
A Renovation Wave for Europe;Amending Directive 2003/87/EC;+;2;The renovation wave initiative will be reinforced by the amended Directive 2003/87/EC, which aims to reduce emissions from the EU ETS, thereby facilitating the initiative's objectives.
A Renovation Wave for Europe;Amending Regulations (EU) 2018/841;+;2;The renovation wave initiative will be reinforced by the amended Regulations (EU) 2018/841, which aim to reduce emissions from land use, thereby facilitating the initiative's objectives.
Amending Directive 2003/87/EC;Amending Regulations (EU) 2018/841;+;3;The amended Directive 2003/87/EC and the amended Regulations (EU) 2018/841 are inextricably linked, as they both aim to reduce emissions from different sectors, thereby facilitating each other's objectives.
