A Farm to Fork Strategy;EU Biodiversity Strategy for 2030;+;2;The implementation of the Farm to Fork Strategy can reinforce the EU Biodiversity Strategy for 2030 by promoting sustainable agriculture practices, reducing synthetic fertilizers and pesticides, and increasing organic farming, which can help preserve biodiversity and reduce pollution.
A European Climate Law;EU Soil Strategy for 2030;+;1;The European Climate Law can enable the EU Soil Strategy for 2030 by setting a framework for reducing GHG emissions, which can help reduce soil degradation and promote sustainable land use.
A European Climate Law;A Renovation Wave for Europe;+;1;The European Climate Law can enable A Renovation Wave for Europe by promoting energy efficiency in buildings, which can help reduce energy consumption and GHG emissions.
A European Climate Law;EU Biodiversity Strategy for 2030;+;1;The European Climate Law can enable the EU Biodiversity Strategy for 2030 by promoting sustainable land-use practices, reducing deforestation, and increasing reforestation, which can help preserve biodiversity.
EU Biodiversity Strategy for 2030;A Renovation Wave for Europe;-;1;The EU Biodiversity Strategy for 2030 may constrain A Renovation Wave for Europe, as the strategy's focus on biodiversity preservation may limit the availability of land for renovation and urban development.
EU Biodiversity Strategy for 2030;EU Soil Strategy for 2030;+;2;The EU Biodiversity Strategy for 2030 can reinforce the EU Soil Strategy for 2030 by promoting sustainable soil management practices, reducing soil erosion, and increasing soil organic carbon, which can help preserve soil health and promote biodiversity.
A Renovation Wave for Europe;EU Soil Strategy for 2030;+;1;A Renovation Wave for Europe can enable the EU Soil Strategy for 2030 by promoting sustainable urban planning, reducing soil sealing, and increasing green spaces, which can help reduce soil degradation and promote ecosystem services.
A European Climate Law;Fisheries and Oceans Pact;-;1;The European Climate Law may counteract the Fisheries and Oceans Pact, as the law's focus on reducing GHG emissions may limit the fishing industry's options for energy access and increase costs.
EU Biodiversity Strategy for 2030;Fisheries and Oceans Pact;-;1;The EU Biodiversity Strategy for 2030 may constrain the Fisheries and Oceans Pact, as the strategy's focus on biodiversity preservation may limit the fishing industry's options for fishing and increase costs.
A Renovation Wave for Europe;Fisheries and Oceans Pact;-;1;A Renovation Wave for Europe may constrain the Fisheries and Oceans Pact, as the wave's focus on urban development may limit the availability of land for fishing and increase costs.
