TA3.4;By 2030 textile products placed on the EU market are long-lived and recyclable, to a great extent made of recycled fibres, free of hazardous substances and produced in respect of social rights and the environment;TA3_Industrial strategy for a clean and circular economy;Circularity/Recycling - Textile Waste;This target is assigned to Circularity/Recycling - Textile Waste as it specifically mentions the recycling and recyclability of textile products.
TA3.4;By 2030 textile products placed on the EU market are long-lived and recyclable, to a great extent made of recycled fibres, free of hazardous substances and produced in respect of social rights and the environment;TA3_Industrial strategy for a clean and circular economy;Waste Reduction - Municipal Waste;This target is also assigned to Waste Reduction - Municipal Waste as it aims to reduce waste by promoting recyclable and recycled products.
TA3.40;Member States shall meet the target of 77% by weight for the separate collection for recycling of waste single-use plastic beverage bottles by 2025 and 90% by 2029;TA3_Industrial strategy for a clean and circular economy;Circularity/Recycling - Plastic & Packaging;This target is assigned to Circularity/Recycling - Plastic & Packaging as it specifically mentions the recycling of plastic beverage bottles.
TA3.40;Member States shall meet the target of 77% by weight for the separate collection for recycling of waste single-use plastic beverage bottles by 2025 and 90% by 2029;TA3_Industrial strategy for a clean and circular economy;Waste Reduction - Plastic & Packaging;This target is also assigned to Waste Reduction - Plastic & Packaging as it aims to reduce plastic waste by promoting recycling.
TA3.41;From 2019, the minimum collection rate to be achieved annually shall be 65 % of the average weight of EEE placed on the market in the three preceding years in the Member State concerned, or alternatively 85 % of WEEE generated on the territory of that Member State.;TA3_Industrial strategy for a clean and circular economy;Circularity/Recycling - Municipal Waste;This target is assigned to Circularity/Recycling - Municipal Waste as it mentions the collection rate of waste electronic equipment.
TA3.41;From 2019, the minimum collection rate to be achieved annually shall be 65 % of the average weight of EEE placed on the market in the three preceding years in the Member State concerned, or alternatively 85 % of WEEE generated on the territory of that Member State.;TA3_Industrial strategy for a clean and circular economy;Waste Reduction - Municipal Waste;This target is also assigned to Waste Reduction - Municipal Waste as it aims to reduce waste by promoting recycling.
TA3.42;From 15 August 2018, the recovery targets for the WEEE falling within the following categories of Annex III shall be: - 85% for Category 1 (temperature exchange equipment) or Category 4 (large equipment with any external dimension more than 50 cm) - 80% for Category 2 (e.g., screens and monitors) - 75% for Category 5 (small equipment with no external dimension more than 50 cm) or 6 (Small IT and telecommunication equipment with no external dimension more than 50 cm).;TA3_Industrial strategy for a clean and circular economy;Circularity/Recycling - Municipal Waste;This target is assigned to Circularity/Recycling - Municipal Waste as it mentions the recovery targets for waste electronic equipment.
TA3.42;From 15 August 2018, the recovery targets for the WEEE falling within the following categories of Annex III shall be: - 85% for Category 1 (temperature exchange equipment) or Category 4 (large equipment with any external dimension more than 50 cm) - 80% for Category 2 (e.g., screens and monitors) - 75% for Category 5 (small equipment with no external dimension more than 50 cm) or 6 (Small IT and telecommunication equipment with no external dimension more than 50 cm).;TA3_Industrial strategy for a clean and circular economy;Waste Reduction - Municipal Waste;This target is also assigned to Waste Reduction - Municipal Waste as it aims to reduce waste by promoting recycling.
TA3.43;From 15 August 2018, the preparation for re-use targets for the WEEE falling within the following categories of Annex III shall be: - 80% for Category 1 or Category 4  - 70% for Category 2  - 55% for Category 5 or Category 6;TA3_Industrial strategy for a clean and circular economy;Circularity/Recycling - Municipal Waste;This target is assigned to Circularity/Recycling - Municipal Waste as it mentions the preparation for re-use targets for waste electronic equipment.
TA3.43;From 15 August 2018, the preparation for re-use targets for the WEEE falling within the following categories of Annex III shall be: - 80% for Category 1 or Category 4  - 70% for Category 2  - 55% for Category 5 or Category 6;TA3_Industrial strategy for a clean and circular economy;Waste Reduction - Municipal Waste;This target is also assigned to Waste Reduction - Municipal Waste as it aims to reduce waste by promoting recycling.
TA3.44;From 15 August 2018, the recycling targets for the WEEE falling within the following categories of Annex III shall be: - 0% for Category 1 or Category 4  - 70% for Category 2  - 55% for Category 5 or Category 6;TA3_Industrial strategy for a clean and circular economy;Circularity/Recycling - Municipal Waste;This target is assigned to Circularity/Recycling - Municipal Waste as it mentions the recycling targets for waste electronic equipment.
TA3.44;From 15 August 2018, the recycling targets for the WEEE falling within the following categories of Annex III shall be: - 0% for Category 1 or Category 4  - 70% for Category 2  - 55% for Category 5 or Category 6;TA3_Industrial strategy for a clean and circular economy;Waste Reduction - Municipal Waste;This target is also assigned to Waste Reduction - Municipal Waste as it aims to reduce waste by promoting recycling.
TA3.45;By 2025, the preparing for re-use and recycling of municipal waste shall be increased to a minimum of 55% by weight (60% by 2030, 65% by 2035);TA3_Industrial strategy for a clean and circular economy;Circularity/Recycling - Municipal Waste;This target is assigned to Circularity/Recycling - Municipal Waste as it mentions the preparation for re-use and recycling of municipal waste.
TA3.45;By 2025, the preparing for re-use and recycling of municipal waste shall be increased to a minimum of 55% by weight (60% by 2030, 65% by 2035);TA3_Industrial strategy for a clean and circular economy;Waste Reduction - Municipal Waste;This target is also assigned to Waste Reduction - Municipal Waste as it aims to reduce waste by promoting recycling.
TA3.46;Member States should aim to achieve an indicative Union-wide food waste reduction target of 30 % by 2025 and 50 % by 2030;TA3_Industrial strategy for a clean and circular economy;Waste Reduction - Food Waste;This target is assigned to Waste Reduction - Food Waste as it specifically mentions the reduction of food waste.
TA3.47;Hazardous household waste will have to be collected separately by 2022, bio-waste by 2023 and textiles by 2025;TA3_Industrial strategy for a clean and circular economy;Waste Reduction - Municipal Waste;This target is assigned to Waste Reduction - Municipal Waste as it mentions the separate collection of hazardous household waste, bio-waste, and textiles.
TA3.47;Hazardous household waste will have to be collected separately by 2022, bio-waste by 2023 and textiles by 2025;TA3_Industrial strategy for a clean and circular economy;Circularity/Recycling - Textile Waste;This target is also assigned to Circularity/Recycling - Textile Waste as it specifically mentions the collection of textiles.
TA3.5;By 2030 producers will have responsibility for their products along the value chain, including when they become waste. The circular textiles ecosystem is thriving, driven by sufficient capacities for innovative fibre-to-fibre recycling, while the incineration and landfilling of textiles is reduced to the minimum.;TA3_Industrial strategy for a clean and circular economy;Circularity/Recycling - Textile Waste;This target is assigned to Circularity/Recycling - Textile Waste as it specifically mentions the circular textiles ecosystem and fibre-to-fibre recycling.
TA3.5;By 2030 producers will have responsibility for their products along the value chain, including when they become waste. The circular textiles ecosystem is thriving, driven by sufficient capacities for innovative fibre-to-fibre recycling, while the incineration and landfilling of textiles is reduced to the minimum.;TA3_Industrial strategy for a clean and circular economy;Waste Reduction - Municipal Waste;This target is also assigned to Waste Reduction - Municipal Waste as it aims to reduce waste by promoting recycling.
TA3.8;Union's access to a secure and sustainable supply of critical raw materials by ensuring that the Union's extraction capacity is able to extract the ores, minerals or concentrates needed to produce at least 10% of the Union's annual consumption of strategic raw materials, to the extent that the Union’s reserves allow for this;TA3_Industrial strategy for a clean and circular economy;Critical Raw Materials - Extraction & Import;This target is assigned to Critical Raw Materials - Extraction & Import as it specifically mentions the extraction capacity of critical raw materials.
TA3.9;Union's access to a secure and sustainable supply of critical raw materials by ensuring that the Union's processing capacity, including for all intermediate processing steps, is able to produce at least 40% of the Union's annual consumption of strategic raw materials;TA3_Industrial strategy for a clean and circular economy;Critical Raw Materials - Extraction & Import;This target is assigned to Critical Raw Materials - Extraction & Import as it specifically mentions the processing capacity of critical raw materials.
TA4.1;*The amendments in Dir. 2023/2413 are also intended to support the achievement of the Union’s target of an annual production of sustainable biomethane of 35 billion cubic meters by 2030, set out in the SWD(2022) 230 of 18 May 2022 accompanying the REPowerEU Plan;TA4_Sustainable and smart mobility;Renewable Energy - Hydrogen;This target is assigned to Renewable Energy - Hydrogen as it specifically mentions the production of sustainable biomethane.
TA4.10;EU fisheries are encouraged to continue the positive trend, as observed for the period 2009-2019, towards reducing fuel intensity by reducing the fossil-fuel consumption per kg of landed product for at least an additional 15% for the period 2019-2030;TA4_Sustainable and smart mobility;GHG Reduction;This target is assigned to GHG Reduction as it mentions the reduction of fossil-fuel consumption.
TA4.11;Reduce the average door-to-door cost of combined transport operations by at least 10% within 7 years;TA4_Sustainable and smart mobility;Transport Logistics;This target is assigned to Transport Logistics as it specifically mentions the reduction of transport costs.
TA4.12;GHG intensity reduction target in the maritme sector (link Agreement Council - Parliament on 23.03.2023): -2% from 1 January 2025, -6% from 1 January 2030, -14.5% from 1 January 2035, -31% from 1 January 2040, -62% from 1 January 2045, -80% from 1 January 2050;TA4_Sustainable and smart mobility;GHG Reduction;This target is assigned to GHG Reduction as it specifically mentions the reduction of GHG intensity in the maritime sector.
