TA5.12;Genetic biodiversity of food production systems: Secure and ensure access to a range of quality seeds for plant varieties in order to adapt to the pressures of climate change.;TA4.28;+;The implementation of TA5.12 could have a positive impact on TA4.28 by promoting sustainable agriculture practices, which could lead to increased food production and reduced greenhouse gas emissions, ultimately supporting the development of sustainable and environmentally-friendly transportation systems. This connection is based on the report's emphasis on the need for sustainable food systems and the role of genetic biodiversity in achieving this goal.

TA5.13;Reduce food waste;+;TA4.29;The reduction of food waste, as targeted by TA5.13, could have a positive impact on TA4.29 by decreasing the amount of waste that needs to be transported and disposed of, which could lead to reduced greenhouse gas emissions and support the development of more sustainable transportation systems. This connection is based on the report's discussion of the need to reduce food waste and its potential impact on the environment.

TA5.14;Circular economy;+;TA4.30;The promotion of a circular economy, as targeted by TA5.14, could have a positive impact on TA4.30 by encouraging the use of sustainable materials and reducing waste, which could lead to reduced greenhouse gas emissions and support the development of more sustainable transportation systems. This connection is based on the report's emphasis on the need for a circular economy and its potential impact on the environment.

TA5.15;Consumption footprint;+;TA4.31;The reduction of the consumption footprint, as targeted by TA5.15, could have a positive impact on TA4.31 by decreasing the demand for resources and reducing greenhouse gas emissions, which could support the development of more sustainable transportation systems. This connection is based on the report's discussion of the need to reduce the consumption footprint and its potential impact on the environment.

TA5.16;Income distribution;+;TA4.32;The promotion of fair income distribution, as targeted by TA5.16, could have a positive impact on TA4.32 by supporting the development of sustainable and environmentally-friendly transportation systems, which could lead to increased access to transportation and reduced greenhouse gas emissions. This connection is based on the report's emphasis on the need for fair income distribution and its potential impact on the environment.

TA5.17;Sectorial growth;+;TA4.33;The promotion of sectorial growth, as targeted by TA5.17, could have a positive impact on TA4.33 by supporting the development of sustainable and environmentally-friendly transportation systems, which could lead to increased economic growth and reduced greenhouse gas emissions. This connection is based on the report's discussion of the need for sectorial growth and its potential impact on the environment.

TA5.18;Market power and business structure;+;TA4.34;The promotion of fair market power and business structure, as targeted by TA5.18, could have a positive impact on TA4.34 by supporting the development of sustainable and environmentally-friendly transportation systems, which could lead to increased competition and reduced greenhouse gas emissions. This connection is based on the report's emphasis on the need for fair market power and business structure and its potential impact on the environment.

TA5.19;Price;+;TA4.35;The promotion of fair prices, as targeted by TA5.19, could have a positive impact on TA4.35 by supporting the development of sustainable and environmentally-friendly transportation systems, which could lead to increased access to transportation and reduced greenhouse gas emissions. This connection is based on the report's discussion of the need for fair prices and its potential impact on the environment.

TA5.20;Trade;+;TA4.36;The promotion of fair trade, as targeted by TA5.20, could have a positive impact on TA4.36 by supporting the development of sustainable and environmentally-friendly transportation systems, which could lead to increased trade and reduced greenhouse gas emissions. This connection is based on the report's emphasis on the need for fair trade and its potential impact on the environment.

TA5.21;Digitalisation and knowledge transfer;+;TA4.37;The promotion of digitalisation and knowledge transfer, as targeted by TA5.21, could have a positive impact on TA4.37 by supporting the development of sustainable and environmentally-friendly transportation systems, which could lead to increased efficiency and reduced greenhouse gas emissions. This connection is based on the report's discussion of the need for digitalisation and knowledge transfer and its potential impact on the environment.

TA5.22;Transport, accessibility and infrastructure;-;TA4.28;The development of shorter supply chains, as targeted by TA5.22, could have a negative impact on TA4.28 by reducing the need for long-haul transportation, which could lead to reduced economic growth and increased greenhouse gas emissions in the transportation sector. This connection is based on the report's discussion of the need for sustainable transportation systems and its potential impact on the environment.

TA5.23;Employment and working conditions;-;TA4.29;The creation of new job opportunities, as targeted by TA5.23, could have a negative impact on TA4.29 by increasing the demand for transportation and leading to increased greenhouse gas emissions. This connection is based on the report's emphasis on the need for sustainable employment and working conditions and its potential impact on the environment.

TA5.24;Social protection and poverty;-;TA4.30;The promotion of social protection and poverty reduction, as targeted by TA5.24, could have a negative impact on TA4.30 by increasing the demand for transportation and leading to increased greenhouse gas emissions. This connection is based on the report's discussion of the need for social protection and poverty reduction and its potential impact on the environment.

TA5.25;Animal welfare;-;TA4.31;The promotion of animal welfare, as targeted by TA5.25, could have a negative impact on TA4.31 by increasing the demand for transportation and leading to increased greenhouse gas emissions. This connection is based on the report's emphasis on the need for animal welfare and its potential impact on the environment.

TA5.26;Food messaging;-;TA4.32;The promotion of food messaging, as targeted by TA5.26, could have a negative impact on TA4.32 by increasing the demand for transportation and leading to increased greenhouse gas emissions. This connection is based on the report's discussion of the need for food messaging and its potential impact on the environment.

TA5.27;Food availability;-;TA4.33;The promotion of food availability, as targeted by TA5.27, could have a negative impact on TA4.33 by increasing the demand for transportation and leading to increased greenhouse gas emissions. This connection is based on the report's emphasis on the need for food availability and its potential impact on the environment.

TA5.28;Food affordability;-;TA4.34;The promotion of food affordability, as targeted by TA5.28, could have a negative impact on TA4.34 by increasing the demand for transportation and leading to increased greenhouse gas emissions. This connection is based on the report's discussion of the need for food affordability and its potential impact on the environment.

TA5.29;Food availability;-;TA4.35;The promotion of food availability, as targeted by TA5.29, could have a negative impact on TA4.35 by increasing the demand for transportation and leading to increased greenhouse gas emissions. This connection is based on the report's emphasis on the need for food availability and its potential impact on the environment.

TA4.28;By 31 December 2030, in each safe and secure parking area at least four publicly accessible recharging stations dedicated to heavy-duty electric vehicles with an individual power output of at least 100 kW are deployed.;TA5.12;+;The deployment of recharging stations for heavy-duty electric vehicles, as targeted by TA4.28, could have a positive impact on TA5.12 by promoting the use of electric vehicles and reducing greenhouse gas emissions, which could support the development of sustainable agriculture practices. This connection is based on the report's discussion of the need for sustainable transportation systems and its potential impact on the environment.

TA4.29;By 31 December 2030, in each urban node publicly accessible recharging points dedicated to heavy-duty electric vehicles with an aggregated power output of at least 1 800 kW are deployed, provided by recharging stations with an individual power output of at least 150 kW.;TA5.13;+;The deployment of recharging points for heavy-duty electric vehicles, as targeted by TA4.29, could have a positive impact on TA5.13 by promoting the use of electric vehicles and reducing food waste, which could support the development of sustainable food systems. This connection is based on the report's emphasis on the need for sustainable transportation systems and its potential impact on the environment.

TA4.30;Member States shall ensure that, by 31 December 2030, at least one publicly accessible hydrogen refuelling station is deployed in each urban node.;TA5.14;+;The deployment of hydrogen refuelling stations, as targeted by TA4.30, could have a positive impact on TA5.14 by promoting the use of hydrogen fuel cell vehicles and reducing greenhouse gas emissions, which could support the development of a circular economy. This connection is based on the report's discussion of the need for sustainable transportation systems and its potential impact on the environment.

TA4.31;Member States shall ensure that, by 31 December 2030, publicly accessible hydrogen refuelling stations with a total capacity of at least 1 tonne per day, and equipped with at least a 700 bar dispenser, are deployed at least every 200 km along the TEN-T (Trans-European Transport Network) core network.;TA5.15;+;The deployment of hydrogen refuelling stations, as targeted by TA4.31, could have a positive impact on TA5.15 by promoting the use of hydrogen fuel cell vehicles and reducing greenhouse gas emissions, which could support the development of sustainable consumption patterns. This connection is based on the report's emphasis on the need for sustainable transportation systems and its potential impact on the environment.

TA4.32;States shall ensure that at all airports of the TEN-T core network and TEN-T comprehensive network, the provision of electricity supply to stationary aircraft is ensured by 31 December 2029, at all aircraft remote stands used for commercial air transport operations to embark or disembark passengers or to load or unload goods;TA5.16;+;The provision of electricity supply to stationary aircraft, as targeted by TA4.32, could have a positive impact on TA5.16 by reducing greenhouse gas emissions and supporting the development of sustainable income distribution. This connection is based on the report's discussion of the need for sustainable transportation systems and its potential impact on the environment.

TA4.33;Member States shall ensure that at least one installation providing shore-side electricity supply to inland waterway vessels is deployed at all TEN-T core inland waterway ports by 1 January 2025; at least one installation providing shore-side electricity supply to inland waterway vessels is deployed at all TEN-T comprehensive inland waterway ports by 1 January 2030.;TA5.17;+;The deployment of shore-side electricity supply installations, as targeted by TA4.33, could have a positive impact on TA5.17 by promoting the use of electric vessels and reducing greenhouse gas emissions, which could support the development of sustainable sectorial growth. This connection is based on the report's emphasis on the need for sustainable transportation systems and its potential impact on the environment.

TA4.34;Member States shall ensure that a minimum shore-side electricity supply for seagoing container ships and seagoing passenger ships is provided in TEN-T maritime ports.;TA5.18;+;The provision of shore-side electricity supply, as targeted by TA4.34, could have a positive impact on TA5.18 by reducing greenhouse gas emissions and supporting the development of fair market power and business structure. This connection is based on the report's discussion of the need for sustainable transportation systems and its potential impact on the environment.

TA4.55;Zero-emission in urban logistics;TA5.19;+;The promotion of zero-emission urban logistics, as targeted by TA4.55, could have a positive impact on TA5.19 by reducing greenhouse gas emissions and supporting the development of fair prices. This connection is based on the report's emphasis on the need for sustainable transportation systems and its potential impact on the environment.

TA5.2;Reduce overall EU sales of antimicrobials for farmed animals and in aquaculture by 50% by 2030.;TA4.28;-;The reduction of antimicrobial sales, as targeted by TA5.2, could have a negative impact on TA4.28 by increasing the demand for alternative treatments and potentially leading to increased greenhouse gas emissions. This connection is based on the report's discussion of the need for sustainable agriculture practices and its potential impact on the environment.

TA5.3;Reduce nutrient losses by at least 50%, while ensuring that there is no deterioration in soil fertility.;TA4.29;-;The reduction of nutrient losses, as targeted by TA5.3, could have a negative impact on TA4.29 by increasing the demand for alternative fertilizers and potentially leading to increased greenhouse gas emissions. This connection is based on the report's emphasis on the need for sustainable agriculture practices and its potential impact on the environment.

