TA4.28;By 31 December 2030, in each safe and secure parking area at least four publicly accessible recharging stations dedicated to heavy-duty electric vehicles with an individual power output of at least 100 kW are deployed.;TA6.29;+;The deployment of recharging stations for heavy-duty electric vehicles can contribute to the preservation and restoration of ecosystems by reducing greenhouse gas emissions and air pollution, which can have a positive impact on biodiversity.
TA4.29;By 31 December 2030, in each urban node publicly accessible recharging points dedicated to heavy-duty electric vehicles with an aggregated power output of at least 1 800 kW are deployed.;TA6.29;+;The deployment of recharging points for heavy-duty electric vehicles in urban nodes can contribute to the reduction of air pollution and greenhouse gas emissions, which can have a positive impact on urban ecosystems and biodiversity.
TA4.30;Member States shall ensure that, by 31 December 2030, at least one publicly accessible hydrogen refuelling station is deployed in each urban node.;TA6.30;+;The deployment of hydrogen refuelling stations can contribute to the reduction of greenhouse gas emissions and air pollution, which can have a positive impact on urban ecosystems and biodiversity.
TA4.31;Member States shall ensure that, by 31 December 2030, publicly accessible hydrogen refuelling stations with a total capacity of at least 1 tonne per day, and equipped with at least a 700 bar dispenser, are deployed at least every 200 km along the TEN-T core network.;TA6.31;+;The deployment of hydrogen refuelling stations along the TEN-T core network can contribute to the reduction of greenhouse gas emissions and air pollution, which can have a positive impact on ecosystems and biodiversity.
TA4.32;States shall ensure that, at all airports of the TEN-T core network and TEN-T comprehensive network, the provision of electricity supply to stationary aircraft is ensured by 31 December 2029.;TA6.32;+;The provision of electricity supply to stationary aircraft can contribute to the reduction of greenhouse gas emissions and air pollution, which can have a positive impact on airport ecosystems and biodiversity.
TA4.33;Member States shall ensure that at least one installation providing shore-side electricity supply to inland waterway vessels is deployed at all TEN-T core inland waterway ports by 1 January 2025.;TA6.33;+;The deployment of shore-side electricity supply installations for inland waterway vessels can contribute to the reduction of greenhouse gas emissions and air pollution, which can have a positive impact on inland waterway ecosystems and biodiversity.
TA4.34;Member States shall ensure that a minimum shore-side electricity supply for seagoing container ships and seagoing passenger ships is provided in TEN-T maritime ports.;TA6.34;+;The provision of shore-side electricity supply for seagoing container ships and passenger ships can contribute to the reduction of greenhouse gas emissions and air pollution, which can have a positive impact on maritime ecosystems and biodiversity.
TA5.2;Reduce overall EU sales of antimicrobials for farmed animals and in aquaculture by 50% by 2030.;TA6.40;+;The reduction of antimicrobial sales can contribute to the preservation of biodiversity by reducing the development of antimicrobial resistance, which can have a positive impact on ecosystems and human health.
TA5.3;Reduce nutrient losses by at least 50%, while ensuring that there is no deterioration in soil fertility.;TA6.41;+;The reduction of nutrient losses can contribute to the preservation of biodiversity by reducing water pollution, which can have a positive impact on ecosystems and human health.
TA5.4;Reduce by 50% the use of more hazardous pesticides;TA6.41;+;The reduction of hazardous pesticide use can contribute to the preservation of biodiversity by reducing the harmful impact of pesticides on ecosystems, which can have a positive impact on human health and the environment.
TA5.5;Reduce by 50% the use and risk of chemical pesticides;TA6.41;+;The reduction of chemical pesticide use can contribute to the preservation of biodiversity by reducing the harmful impact of pesticides on ecosystems, which can have a positive impact on human health and the environment.
TA5.6;Aquatic living resources: Increase sustainable fishing and aquaculture. Bring fish stocks to sustainable levels. Significant increase in organic aquaculture.;TA6.42;+;The increase in sustainable fishing and aquaculture can contribute to the preservation of biodiversity by reducing the harmful impact of fishing and aquaculture on ecosystems, which can have a positive impact on human health and the environment.
