TA4.28;By 31 December 2030, in each safe and secure parking area at least four publicly accessible recharging stations dedicated to heavy-duty electric vehicles with an individual power output of at least 100 kW are deployed.;TA3.29;+;The deployment of recharging stations for heavy-duty electric vehicles could lead to an increase in the demand for recycled materials, such as metals, which could have a positive impact on the target of reducing waste and increasing recycling rates. This is because the production of new recharging stations would require the use of recycled materials, thereby reducing the need for primary materials and decreasing waste.

TA4.29;By 31 December 2030, in each urban node publicly accessible recharging points dedicated to heavy-duty electric vehicles with an aggregated power output of at least 1 800 kW are deployed.;TA3.30;+;The deployment of recharging points for heavy-duty electric vehicles in urban nodes could lead to an increase in the demand for recycled materials, such as metals, which could have a positive impact on the target of reducing waste and increasing recycling rates. This is because the production of new recharging points would require the use of recycled materials, thereby reducing the need for primary materials and decreasing waste.

TA4.30;Member States shall ensure that, by 31 December 2030, at least one publicly accessible hydrogen refuelling station is deployed in each urban node.;TA3.31;+;The deployment of hydrogen refuelling stations in urban nodes could lead to an increase in the demand for recycled materials, such as metals, which could have a positive impact on the target of reducing waste and increasing recycling rates. This is because the production of new hydrogen refuelling stations would require the use of recycled materials, thereby reducing the need for primary materials and decreasing waste.

TA4.31;Member States shall ensure that, by 31 December 2030, publicly accessible hydrogen refuelling stations with a total capacity of at least 1 tonne per day, and equipped with at least a 700 bar dispenser, are deployed at least every 200 km along the TEN-T (Trans-European Transport Network) core network.;TA3.32;+;The deployment of hydrogen refuelling stations along the TEN-T core network could lead to an increase in the demand for recycled materials, such as metals, which could have a positive impact on the target of reducing waste and increasing recycling rates. This is because the production of new hydrogen refuelling stations would require the use of recycled materials, thereby reducing the need for primary materials and decreasing waste.

TA4.32;States shall ensure that, at all airports of the TEN-T core network and TEN-T comprehensive network, the provision of electricity supply to stationary aircraft is ensured by 31 December 2029, at all aircraft remote stands used for commercial air transport operations to embark or disembark passengers or to load or unload goods.;TA3.33;+;The provision of electricity supply to stationary aircraft could lead to an increase in the demand for recycled materials, such as metals, which could have a positive impact on the target of reducing waste and increasing recycling rates. This is because the production of new electricity supply systems would require the use of recycled materials, thereby reducing the need for primary materials and decreasing waste.

