TA5.12;Secure and ensure access to a range of quality seeds for plant varieties in order to adapt to the pressures of climate change.;TA4.3;+;The implementation of TA5.12 is likely to have a positive impact on TA4.3, as the development of climate-resilient crop varieties can contribute to reducing greenhouse gas emissions in the transport sector by promoting more efficient and sustainable agricultural practices.
TA5.13;Reduce food waste;+;TA4.7;The reduction of food waste in TA5.13 can have a positive impact on TA4.7, as it can lead to a decrease in the demand for resource-intensive food production and transportation, thereby reducing the need for fossil fuels and promoting the use of alternative fuels.
TA5.14;Scale-up and promote sustainable and socially responsible production methods and circular business models in food processing and retail.;TA4.5;+;The promotion of sustainable production methods and circular business models in TA5.14 can have a positive impact on TA4.5, as it can lead to a reduction in greenhouse gas emissions from the aviation sector by promoting the use of sustainable aviation fuels.
TA5.15;Reduce the environmental and climate footprint of the EU food system, operating within planetary boundaries.;TA4.9;+;The reduction of the environmental and climate footprint of the EU food system in TA5.15 can have a positive impact on TA4.9, as it can contribute to reducing greenhouse gas emissions from the transport sector by promoting more sustainable and environmentally-friendly transportation practices.
TA5.16;ncome distribution: Ensure fair income and salaries. Improve income of primary producers to ensure their sustainable livelihood.;TA4.11;-;The improvement of income of primary producers in TA5.16 may have a negative impact on TA4.11, as it can lead to an increase in the cost of food production and transportation, thereby making it more challenging to reduce the cost of combined transport operations.
TA5.17;Sectorial growth: Help farmers and fishers to strengthen their position in the supply chain and to capture a fair share of the added value of sustainable production.;TA4.13;-;The strengthening of farmers' and fishers' position in the supply chain in TA5.17 may have a negative impact on TA4.13, as it can lead to an increase in the cost of food production and transportation, thereby making it more challenging to reduce the average door-to-door cost of combined transport operations.
TA5.18;Market power and business structure: Improve agricultural rules that strengthen the position of farmers (e.g. producers of products with geographical indications), their cooperatives and producer organisations in the food supply chain.;TA4.15;-;The improvement of agricultural rules in TA5.18 may have a negative impact on TA4.15, as it can lead to an increase in the cost of food production and transportation, thereby making it more challenging to achieve a 90% reduction in greenhouse gas emissions from the transport sector.
TA5.19;Price: Preserve the price affordability of food.;TA4.20;-;The preservation of price affordability of food in TA5.19 may have a negative impact on TA4.20, as it can lead to an increase in the demand for cheap and resource-intensive food production and transportation, thereby making it more challenging to reduce greenhouse gas emissions from the transport sector.
TA5.20;Trade: Foster the competitiveness of the EU supply sector.;TA4.25;+;The fostering of competitiveness in the EU supply sector in TA5.20 can have a positive impact on TA4.25, as it can lead to an increase in the production and trade of sustainable and environmentally-friendly products, thereby promoting the use of renewable energy sources and reducing greenhouse gas emissions.
TA5.21;Digitalisation and knowledge transfer. Ensure access to fast broadband to all farmers and all rural areas to achieve the objective of 100% access by 2025;TA4.26;+;The promotion of digitalisation and knowledge transfer in TA5.21 can have a positive impact on TA4.26, as it can lead to an increase in the use of digital technologies and data-driven decision making in the transport sector, thereby promoting more efficient and sustainable transportation practices.
