TA2.38;Cumulative EU offshore goals of installed capacity: 60 GW by 2030 and 300 GW by 2050;TA6.47;+;The implementation of TA2.38 is likely to have a positive impact on TA6.47, as the increased use of offshore wind energy can contribute to the goal of planting at least three billion additional trees by 2030, by reducing the pressure on land use for energy production and allowing for more space for reforestation efforts.
TA2.39;The strategy sets targets for an installed capacity of at least 1 GW of ocean energy by 2030 and 40 GW by 2050;TA6.50;+;The implementation of TA2.39 can have a positive impact on TA6.50, as the development of ocean energy can help reduce the amount of land take, by providing an alternative source of energy that does not require large areas of land.
TA2.40;Around 30% of EU primary steel production is expected to be decarbonised on the basis of renewable hydrogen;TA3.18;+;The implementation of TA2.40 is likely to have a positive impact on TA3.18, as the use of renewable hydrogen in steel production can contribute to the goal of increasing the recycled content of batteries, by reducing the need for primary materials and promoting the use of secondary materials.
TA3.1;Halve the amount of residual (non-recycled) municipal waste by 2030;TA7.10;+;The implementation of TA3.1 can have a positive impact on TA7.10, as reducing municipal waste can contribute to the goal of reducing waste, plastic litter at sea, by decreasing the amount of waste that ends up in the ocean.
TA3.3;Double EU’s circular material use rate in the coming decade;TA7.11;+;The implementation of TA3.3 is likely to have a positive impact on TA7.11, as increasing the circular material use rate can contribute to the goal of reducing microplastics released into the environment, by promoting the use of recycled materials and reducing the need for primary materials.
TA3.8;By 2030, Union extraction capacity should be able to extract the ores, minerals or concentrates needed to produce at least 10% of the Union’s annual consumption of strategic raw materials;TA3.9;+;The implementation of TA3.8 is likely to have a positive impact on TA3.9, as increasing the extraction capacity of strategic raw materials can contribute to the goal of increasing the processing capacity of strategic raw materials, by providing a stable supply of raw materials for processing.
TA3.9;By 2030, Union processing capacity, including for all intermediate processing steps, should be able of producing at least 40% of the Union’s annual consumption of strategic raw materials;TA3.13;+;The implementation of TA3.9 is likely to have a positive impact on TA3.13, as increasing the processing capacity of strategic raw materials can contribute to the goal of increasing the recycling capacity of strategic raw materials, by providing a stable supply of processed materials for recycling.
TA3.13;By 2030, Union recycling capacity, including for all intermediate recycling steps, should be able of producing at least 25% of the Union’s annual consumption of strategic raw materials;TA3.18;+;The implementation of TA3.13 is likely to have a positive impact on TA3.18, as increasing the recycling capacity of strategic raw materials can contribute to the goal of increasing the recycled content of batteries, by providing a stable supply of recycled materials for use in battery production.
TA3.15;Producers of starting, lighting and ignition batteries, industrial batteries and electric vehicle batteries or, where appointed in accordance with Article 57(1), producer responsibility organisations, shall take back, free of charge and without an obligation on the end-user to buy a new battery;TA3.16;+;The implementation of TA3.15 is likely to have a positive impact on TA3.16, as the take-back requirement for batteries can contribute to the goal of collecting waste portable batteries, by promoting the proper disposal and recycling of batteries.
TA3.16;Producers of portable batteries or, where appointed in accordance with Article 57(1), producer responsibility organisations, shall attain, and maintain durably, at least the following collection targets for waste portable batteries;TA3.17;+;The implementation of TA3.16 is likely to have a positive impact on TA3.17, as the collection targets for portable batteries can contribute to the goal of collecting waste LMT batteries, by promoting the proper disposal and recycling of batteries.
TA3.17;Producers of LMT batteries or, where appointed in accordance with Article 57(1), producer responsibility organisations, shall attain, and maintain durably, at least the following collection targets of waste LMT batteries;TA3.18;+;The implementation of TA3.17 is likely to have a positive impact on TA3.18, as the collection targets for LMT batteries can contribute to the goal of increasing the recycled content of batteries, by providing a stable supply of recycled materials for use in battery production.
TA3.18;For industrial batteries with a capacity greater than 2kWh, except those with exclusively external storage, electric vehicle batteries and starting, lighting and ignition batteries that contain cobalt, lead, lithium or nickel in active materials, the minimum recycled content percentage for each battery model per year and per manufacturing plant shall be;TA3.20;+;The implementation of TA3.18 is likely to have a positive impact on TA3.20, as the minimum recycled content requirement for batteries can contribute to the goal of achieving recycling efficiency targets, by promoting the use of recycled materials in battery production.
TA3.20;Recycling shall achieve at least the following targets for recycling efficiency;TA7.13;-;The implementation of TA3.20 may have a negative impact on TA7.13, as the focus on recycling efficiency may divert attention and resources away from the goal of reducing the EU ecosystems where air pollution threatens biodiversity, by prioritizing the recycling of materials over the protection of ecosystems.
TA6.47;When identifying and implementing the restoration measures to meet the objectives and obligations set out in Articles 4, 6, 7, 8, 9 and 10, Member States shall aim to contribute to the commitment of planting at least three billion additional trees by 2030 at Union level;TA2.38;+;The implementation of TA6.47 is likely to have a positive impact on TA2.38, as the goal of planting additional trees can contribute to the goal of increasing the use of offshore wind energy, by reducing the pressure on land use for energy production and allowing for more space for offshore wind farms.
TA6.50;Reach no net land take;TA2.39;+;The implementation of TA6.50 is likely to have a positive impact on TA2.39, as the goal of reducing land take can contribute to the goal of increasing the use of ocean energy, by promoting the use of alternative sources of energy that do not require large areas of land.
TA7.4;The Industrial Emissions Directive (IED) aims at preventing or reducing emissions from large industrial installations and intensive farming into the environment;TA3.1;-;The implementation of TA7.4 may have a negative impact on TA3.1, as the focus on reducing industrial emissions may divert attention and resources away from the goal of reducing municipal waste, by prioritizing the reduction of emissions over the reduction of waste.
TA7.10;Improve water quality by reducing waste, plastic litter at sea (by 50%);TA3.3;+;The implementation of TA7.10 is likely to have a positive impact on TA3.3, as the goal of reducing plastic litter at sea can contribute to the goal of increasing the circular material use rate, by promoting the use of recycled materials and reducing the need for primary materials.
