TA6.47; Planting at least three billion additional trees by 2030; TA5.32; +; The implementation of TA6.47 is likely to have a positive impact on TA5.32, as the increased tree cover can help to improve air and water quality, and mitigate the effects of climate change, which can in turn improve food security and access to quality, safe, sustainable, nutritious food for all.
TA6.48; Improving forest ecosystems; TA6.9; +; The improvement of forest ecosystems in TA6.48 can have a positive impact on TA6.9, as healthier forests can support a greater variety of plant and animal species, and help to reduce the risk of invasive alien species.
TA6.49; Improving the common forest bird index; TA6.10; +; The improvement of the common forest bird index in TA6.49 can have a positive impact on TA6.10, as a healthier forest ecosystem can support a greater variety of bird species, and help to reduce the risk of pollution and habitat destruction.
TA6.50; Reach no net land take; TA6.51; +; The implementation of TA6.50 can have a positive impact on TA6.51, as reducing land take can help to preserve water quality and reduce the risk of pollution, which can in turn improve the quality of drinking water.
TA6.51; Ensuring clean drinking water; TA6.52; +; The implementation of TA6.51 can have a positive impact on TA6.52, as improving drinking water quality can help to reduce the risk of air pollution, which can in turn improve public health.
TA6.52; Reducing air pollution; TA7.4; +; The reduction of air pollution in TA6.52 can have a positive impact on TA7.4, as cleaner air can help to reduce the risk of pollution and improve public health, which can in turn support the transition to a toxic-free environment.
TA7.4; Reducing industrial emissions; TA7.5; +; The reduction of industrial emissions in TA7.4 can have a positive impact on TA7.5, as cleaner industrial processes can help to reduce the risk of pollution and improve public health, which can in turn support the transition to a toxic-free environment.
TA7.5; Improving urban wastewater treatment; TA7.6; +; The improvement of urban wastewater treatment in TA7.5 can have a positive impact on TA7.6, as cleaner wastewater can help to reduce the risk of pollution and improve public health, which can in turn support the reduction of soil pollution.
TA7.6; Reducing soil pollution; TA7.7; +; The reduction of soil pollution in TA7.6 can have a positive impact on TA7.7, as cleaner soil can help to reduce the risk of pollution and improve public health, which can in turn support the reduction of nutrient losses.
TA7.7; Reducing nutrient losses; TA7.8; +; The reduction of nutrient losses in TA7.7 can have a positive impact on TA7.8, as reducing nutrient losses can help to improve water quality and reduce the risk of pollution, which can in turn support the reduction of microplastics.
TA7.8; Reducing microplastics; TA7.9; +; The reduction of microplastics in TA7.8 can have a positive impact on TA7.9, as reducing microplastics can help to improve public health and reduce the risk of pollution, which can in turn support the reduction of air pollution.
TA7.9; Reducing air pollution; TA7.10; +; The reduction of air pollution in TA7.9 can have a positive impact on TA7.10, as cleaner air can help to reduce the risk of pollution and improve public health, which can in turn support the reduction of waste.
TA7.10; Reducing waste; TA7.11; +; The reduction of waste in TA7.10 can have a positive impact on TA7.11, as reducing waste can help to reduce the risk of pollution and improve public health, which can in turn support the reduction of microplastics.
