TA5.12;Genetic biodiversity of food production systems: Secure and ensure access to a range of quality seeds for plant varieties in order to adapt to the pressures of climate change.;TA3.23;+;The implementation of TA5.12 is likely to have a positive impact on TA3.23, as the use of quality seeds for plant varieties can contribute to reducing food waste and improving the efficiency of food production, which in turn can help achieve the target of reducing food waste in processing and manufacturing.
TA5.13;Reduce food waste; Prevent food loss and waste.;TA3.24;+;The implementation of TA5.13 is likely to have a positive impact on TA3.24, as reducing food waste is a key aspect of preventing food loss and waste, and achieving this target can contribute to reducing the generation of food waste in processing and manufacturing.
TA5.14;Circular economy: Scale-up and promote sustainable and socially responsible production methods and circular business models in food processing and retail.;TA3.27;+;The implementation of TA5.14 is likely to have a positive impact on TA3.27, as promoting circular economy practices can contribute to reducing waste and improving the efficiency of production, which in turn can help achieve the target of making all packaging recyclable.
TA5.15;Consumption footprint: Reduce the environmental and climate footprint of the EU food system, operating within planetary boundaries.;TA3.25;+;The implementation of TA5.15 is likely to have a positive impact on TA3.25, as reducing the environmental and climate footprint of the EU food system can contribute to reducing the generation of food waste per capita, jointly in retail and other distribution of food, in restaurants and food services and in households.
TA5.16;ncome distribution: Ensure fair income and salaries. Improve income of primary producers to ensure their sustainable livelihood.;TA3.29;+;The implementation of TA5.16 is likely to have a positive impact on TA3.29, as improving the income of primary producers can contribute to reducing the environmental impact of food production, which in turn can help achieve the target of preserving and restoring ecosystems and biodiversity.
TA5.17;Sectorial growth: Help farmers and fishers to strengthen their position in the supply chain and to capture a fair share of the added value of sustainable production.;TA3.30;+;The implementation of TA5.17 is likely to have a positive impact on TA3.30, as strengthening the position of farmers and fishers in the supply chain can contribute to improving the efficiency of production and reducing waste, which in turn can help achieve the target of reducing the plastic part in packaging.
TA5.18;Market power and business structure: Improve agricultural rules that strengthen the position of farmers (e.g. producers of products with geographical indications), their cooperatives and producer organisations in the food supply chain.;TA3.31;+;The implementation of TA5.18 is likely to have a positive impact on TA3.31, as improving the position of farmers and their cooperatives can contribute to reducing the environmental impact of food production, which in turn can help achieve the target of recycling and preparing for re-use of packaging waste.
TA5.19;Price: Preserve the price affordability of food.;TA3.32;-;The implementation of TA5.19 is likely to have a negative impact on TA3.32, as preserving the price affordability of food may require reducing the cost of production, which could lead to increased waste and reduced recycling of packaging.
TA5.20;Trade: Foster the competitiveness of the EU supply sector.;TA3.33;+;The implementation of TA5.20 is likely to have a positive impact on TA3.33, as fostering the competitiveness of the EU supply sector can contribute to improving the efficiency of production and reducing waste, which in turn can help achieve the target of recycling and preparing for re-use of packaging waste.
TA5.21;Digitalisation and knowledge transfer. Ensure access to fast broadband to all farmers and all rural areas to achieve the objective of 100% access by 2025;TA3.34;+;The implementation of TA5.21 is likely to have a positive impact on TA3.34, as ensuring access to fast broadband can contribute to improving the efficiency of production and reducing waste, which in turn can help achieve the target of recycling and preparing for re-use of packaging waste.
TA5.22;Transport, accessibility and infrastructure: Create shorter supply chains will support reducing dependence on long-haul transportation.;TA3.35;+;The implementation of TA5.22 is likely to have a positive impact on TA3.35, as creating shorter supply chains can contribute to reducing the environmental impact of transportation, which in turn can help achieve the target of reducing greenhouse gas emissions from transport.
TA5.23;Employment and working conditions: Create new job opportunities. Improve working conditions, ensure occupation health and safety.;TA3.36;+;The implementation of TA5.23 is likely to have a positive impact on TA3.36, as creating new job opportunities and improving working conditions can contribute to reducing the environmental impact of production, which in turn can help achieve the target of reducing waste and improving the efficiency of production.
