TA3.23;The contribution of the sectors covered by the EU ETS with respect to the EU Climate ambition should be of -62 % compared to 2005;TA6.1;+;The implementation of TA3.23 is likely to have a positive impact on TA6.1, as reducing greenhouse gas emissions from the EU ETS sectors can contribute to protecting a minimum of 30% of the EU's land area. This is because reducing emissions can help mitigate climate change, which is a key factor in preserving biodiversity and ecosystems, thereby supporting the protection of land areas.

TA3.24;Reduce the generation of food waste in processing and manufacturing by 10% in comparison to the amount generated in 2020;TA5.32;+;The implementation of TA3.24 is likely to have a positive impact on TA5.32, as reducing food waste can contribute to ensuring food security and access to quality, safe, sustainable, nutritious food for all. This is because reducing food waste can help increase the availability of food, particularly for vulnerable populations, and support sustainable food systems.

TA3.25;Reduce the generation of food waste per capita, jointly in retail and other distribution of food, in restaurants and food services and in households, by 30% in comparison to the amount generated in 2020;TA5.32;-;The implementation of TA3.25 may have a negative impact on TA5.32, as reducing food waste per capita may lead to increased food prices, making it more difficult for vulnerable populations to access quality, safe, sustainable, nutritious food. This is because reducing food waste can lead to increased costs for food producers and retailers, which may be passed on to consumers.

TA3.27;All packaging shall be recyclable;TA6.10;+;The implementation of TA3.27 is likely to have a positive impact on TA6.10, as increasing the recyclability of packaging can contribute to reducing pollution and protecting the environment. This is because recyclable packaging can help reduce waste and minimize the environmental impacts of packaging production and disposal.

TA3.28;The plastic part in packaging shall contain a minimum percentage of recycled content;TA6.10;+;The implementation of TA3.28 is likely to have a positive impact on TA6.10, as increasing the use of recycled content in packaging can contribute to reducing pollution and protecting the environment. This is because using recycled content can help reduce the demand for virgin materials and minimize waste.

TA3.29;Member States shall take measures to achieve a sustained reduction in the consumption of lightweight plastic carrier bags;TA6.10;+;The implementation of TA3.29 is likely to have a positive impact on TA6.10, as reducing the consumption of lightweight plastic carrier bags can contribute to reducing pollution and protecting the environment. This is because reducing the use of single-use plastics can help minimize waste and reduce the environmental impacts of plastic production and disposal.

TA3.30;Each Member State shall reduce the packaging waste generated per capita, as compared to the packaging waste generated per capita in 2018;TA6.10;+;The implementation of TA3.30 is likely to have a positive impact on TA6.10, as reducing packaging waste can contribute to reducing pollution and protecting the environment. This is because reducing waste can help minimize the environmental impacts of packaging production and disposal.

TA3.31;Member States shall take the necessary measures to attain the recycling targets of 65% by weight of all packaging waste generated by 31 December 2025;TA6.10;+;The implementation of TA3.31 is likely to have a positive impact on TA6.10, as increasing recycling rates can contribute to reducing pollution and protecting the environment. This is because recycling can help reduce waste and minimize the environmental impacts of packaging production and disposal.

TA3.32;Member States shall take the necessary measures to attain a recycling target of 50% of plastic by weight of plastic contained in packaging waste generated by 31 December 2025;TA6.10;+;The implementation of TA3.32 is likely to have a positive impact on TA6.10, as increasing recycling rates for plastic can contribute to reducing pollution and protecting the environment. This is because recycling plastic can help reduce waste and minimize the environmental impacts of plastic production and disposal.

TA3.33;Member States shall take the necessary measures to attain a recycling target of 25% of wood by weight of wood contained in packaging waste generated by 31 December 2025;TA6.10;+;The implementation of TA3.33 is likely to have a positive impact on TA6.10, as increasing recycling rates for wood can contribute to reducing pollution and protecting the environment. This is because recycling wood can help reduce waste and minimize the environmental impacts of wood production and disposal.

TA3.34;Member States shall take the necessary measures to attain a recycling target of 70% of ferrous metals by weight of ferrous metals contained in packaging waste generated by 31 December 2025;TA6.10;+;The implementation of TA3.34 is likely to have a positive impact on TA6.10, as increasing recycling rates for ferrous metals can contribute to reducing pollution and protecting the environment. This is because recycling ferrous metals can help reduce waste and minimize the environmental impacts of metal production and disposal.

TA3.35;Member States shall take the necessary measures to attain a recycling target of 50% of aluminium by weight of aluminium contained in packaging waste generated by 31 December 2025;TA6.10;+;The implementation of TA3.35 is likely to have a positive impact on TA6.10, as increasing recycling rates for aluminium can contribute to reducing pollution and protecting the environment. This is because recycling aluminium can help reduce waste and minimize the environmental impacts of aluminium production and disposal.

TA3.36;Member States shall take the necessary measures to attain a recycling target of 70% of glass by weight of glass contained in packaging waste generated by 31 December 2025;TA6.10;+;The implementation of TA3.36 is likely to have a positive impact on TA6.10, as increasing recycling rates for glass can contribute to reducing pollution and protecting the environment. This is because recycling glass can help reduce waste and minimize the environmental impacts of glass production and disposal.

TA3.37;Member States shall take the necessary measures to attain a recycling target of 75% of paper and cardboard by weight of paper and cardboard contained in packaging waste generated by 31 December 2025;TA6.10;+;The implementation of TA3.37 is likely to have a positive impact on TA6.10, as increasing recycling rates for paper and cardboard can contribute to reducing pollution and protecting the environment. This is because recycling paper and cardboard can help reduce waste and minimize the environmental impacts of paper and cardboard production and disposal.

TA5.32;Ensuring food security and access to quality, safe, sustainable, nutritious food for all;TA3.24;+;The implementation of TA5.32 is likely to have a positive impact on TA3.24, as ensuring food security can contribute to reducing food waste. This is because food security can help increase the availability of food, particularly for vulnerable populations, and support sustainable food systems.

TA5.33;Move to healthier and more sustainable diets;TA3.25;+;The implementation of TA5.33 is likely to have a positive impact on TA3.25, as promoting healthier and more sustainable diets can contribute to reducing food waste. This is because healthier diets can help reduce the demand for resource-intensive foods and support sustainable food systems.

TA5.34;Reversing of the rise in overweight and obesity rates across the EU by 2030;TA3.25;-;The implementation of TA5.34 may have a negative impact on TA3.25, as reducing overweight and obesity rates may lead to increased food consumption, potentially increasing food waste. This is because reducing overweight and obesity rates can lead to increased energy needs, which may be met through increased food consumption.

