source_subtheme;source_subtheme_targets;impact_subtheme;impact_type;impact_weight;justification
Waste Reduction;TA3.1,TA3.2,TA3.4,TA3.41,TA3.42,TA3.43,TA3.44,TA3.45,TA3.47;Terrestrial Ecosystems Restoration;+2;The reduction of waste can lead to a decrease in pollution, which in turn can help restore terrestrial ecosystems, reinforcing the achievement of targets related to ecosystem restoration.
Waste Reduction - Municipal Waste;TA3.1,TA3.2;Biodiversity Protection & Conservation;+1;Proper management of municipal waste can help reduce pollution and protect biodiversity, creating conditions that further biodiversity conservation targets.
Waste Reduction - Food Waste;TA3.24,TA3.25,TA3.46,TA5.13;Terrestrial Ecosystems Restoration - Agricultural Ecosystems;+1;Reducing food waste can lead to more efficient use of resources, enabling the restoration of agricultural ecosystems and promoting sustainable agriculture practices.
Waste Reduction - Plastic & Packaging;TA3.27,TA3.28,TA3.31,TA3.32,TA3.33,TA3.34,TA3.35,TA3.36,TA3.37;Marine Ecosystem Restoration;+2;The reduction of plastic waste can help protect marine ecosystems, reinforcing the achievement of targets related to marine conservation and restoration.
Circularity/Recycling;TA3.3,TA3.12,TA3.13,TA3.15,TA3.16,TA3.17,TA3.18,TA3.19;Terrestrial Ecosystems Restoration;+2;Promoting circularity and recycling can help reduce waste and pollution, reinforcing the achievement of targets related to ecosystem restoration and conservation.
Circularity/Recycling - Municipal Waste;TA3.20,TA3.21,TA3.22,TA3.23,TA3.41,TA3.42,TA3.43,TA3.44,TA3.45;Biodiversity Protection & Conservation;+1;Improving recycling rates and reducing waste can help protect biodiversity, creating conditions that further biodiversity conservation targets.
Circularity/Recycling - Textile Waste;TA3.4,TA3.42,TA3.43,TA3.44;Terrestrial Ecosystems Restoration - Agricultural Ecosystems;+1;Sustainable textile production and recycling can help reduce waste and promote sustainable agriculture practices, enabling the restoration of agricultural ecosystems.
Circularity/Recycling - Critical Raw Materials - Batteries Recycling;TA3.13,TA3.15,TA3.16,TA3.17,TA3.18,TA3.19;Terrestrial Ecosystems Restoration;+2;The recycling of critical raw materials, such as those used in batteries, can help reduce the environmental impact of mining and promote ecosystem restoration, reinforcing the achievement of targets related to ecosystem conservation.
Critical Raw Materials - Extraction & Import;TA3.10,TA3.11,TA3.8,TA3.9;Biodiversity Protection & Conservation;+1;Sustainable extraction and import of critical raw materials can help reduce the environmental impact of mining and promote biodiversity conservation, creating conditions that further biodiversity protection targets.
Net-Zero Technology - Manufacturing;TA3.12;Terrestrial Ecosystems Restoration;+2;The development and manufacturing of net-zero technologies can help reduce greenhouse gas emissions and promote ecosystem restoration, reinforcing the achievement of targets related to ecosystem conservation and restoration.
