TA5.2;Reduce overall EU sales of antimicrobials for farmed animals and in aquaculture by 50% by 2030;TA3.38;+;The reduction of antimicrobials in farmed animals can lead to a decrease in the development of antimicrobial-resistant bacteria, which can positively impact the environment and human health, aligning with the goals of reducing pollution and promoting sustainable practices in the EU.
TA5.20;Foster the competitiveness of the EU supply sector;TA3.4;+;Fostering the competitiveness of the EU supply sector can lead to increased innovation and investment in sustainable technologies, such as those related to textile production, which can contribute to a more circular economy and reduced waste.
TA5.21;Ensure access to fast broadband to all farmers and all rural areas;TA3.5;+;Ensuring access to fast broadband can facilitate the adoption of digital technologies in agriculture, such as precision farming, which can lead to more efficient use of resources, reduced waste, and improved sustainability, aligning with the goals of a circular economy.
TA5.22;Create shorter supply chains;TA3.42;+;Shorter supply chains can lead to reduced transportation emissions and waste, which can positively impact the environment and contribute to a more circular economy.
TA5.23;Create new job opportunities;TA3.40;+;Creating new job opportunities in sustainable sectors, such as those related to waste management and recycling, can contribute to a more circular economy and reduced unemployment.
TA5.24;Ensure Fair, inclusive and ethical value chains;TA3.41;+;Ensuring fair and ethical value chains can lead to improved working conditions, reduced exploitation, and increased transparency, which can positively impact the environment and human health, aligning with the goals of a circular economy.
TA5.25;Promote better animal welfare;TA3.39;+;Promoting better animal welfare can lead to improved living conditions, reduced stress, and increased efficiency in animal farming, which can contribute to a more sustainable food system and reduced environmental impact.
TA5.26;Strengthen educational messages;TA3.38;+;Strengthening educational messages on sustainable food production and consumption can lead to increased awareness and adoption of sustainable practices, which can positively impact the environment and human health.
TA5.27;Provide food information and labelling;TA3.4;+;Providing clear food information and labelling can facilitate informed consumer choices, promote sustainable food production, and reduce waste, aligning with the goals of a circular economy.
TA5.28;Extend the mandatory origin or provenance indications;TA3.5;+;Extending mandatory origin or provenance indications can increase transparency, promote local production, and reduce transportation emissions, which can positively impact the environment and contribute to a more circular economy.
TA5.29;Improve availability of sustainable food;TA3.42;+;Improving availability of sustainable food can lead to increased consumption of sustainable products, reduced waste, and improved environmental impact, aligning with the goals of a circular economy.
TA5.3;Reduce nutrient losses;TA6.1;+;Reducing nutrient losses can lead to improved soil health, increased efficiency in fertilizer use, and reduced environmental pollution, which can positively impact biodiversity and ecosystem services.
TA5.30;Ensure affordability and access to sufficient, nutritious and sustainable food;TA6.10;+;Ensuring access to sufficient, nutritious, and sustainable food can lead to improved human health, reduced poverty, and increased food security, which can positively impact biodiversity and ecosystem services.
TA5.31;Increase reformulation of food products;TA6.11;+;Increasing reformulation of food products can lead to reduced waste, improved nutrition, and increased sustainability, which can positively impact biodiversity and ecosystem services.
TA5.32;Ensure all access to quality, safe, sustainable, nutritious food;TA6.1;+;Ensuring access to quality, safe, sustainable, and nutritious food can lead to improved human health, reduced poverty, and increased food security, which can positively impact biodiversity and ecosystem services.
TA5.33;Move to healthier and more sustainable diets;TA6.10;+;Moving to healthier and more sustainable diets can lead to reduced environmental impact, improved human health, and increased food security, which can positively impact biodiversity and ecosystem services.
TA5.34;Reverse prevalence of overweight and diet-related diseases;TA6.11;+;Reversing the prevalence of overweight and diet-related diseases can lead to improved human health, reduced healthcare costs, and increased productivity, which can positively impact biodiversity and ecosystem services.
TA5.35;Strengthen the resilience of the EU food system;TA6.1;+;Strengthening the resilience of the EU food system can lead to improved food security, reduced waste, and increased sustainability, which can positively impact biodiversity and ecosystem services.
TA5.36;nan;TA6.1;-;There is no target content for TA5.36, so there is no connection to be made.
TA5.37;nan;TA6.1;-;There is no target content for TA5.37, so there is no connection to be made.
TA5.4;Reduce by 50% the use of more hazardous pesticides;TA6.1;+;Reducing the use of more hazardous pesticides can lead to improved environmental health, increased biodiversity, and reduced pollution, which can positively impact ecosystem services.
TA5.5;Reduce by 50% the use and risk of chemical pesticides;TA6.1;+;Reducing the use and risk of chemical pesticides can lead to improved environmental health, increased biodiversity, and reduced pollution, which can positively impact ecosystem services.
TA5.6;Increase sustainable fishing and aquaculture;TA6.10;+;Increasing sustainable fishing and aquaculture can lead to improved marine biodiversity, reduced overfishing, and increased food security, which can positively impact ecosystem services.
TA5.7;Tackle climate change;TA6.1;+;Tackling climate change can lead to reduced greenhouse gas emissions, improved air quality, and increased resilience, which can positively impact biodiversity and ecosystem services.
TA5.8;Sustainable use of water;TA6.11;+;Sustainable use of water can lead to improved water quality, reduced waste, and increased efficiency, which can positively impact biodiversity and ecosystem services.
TA5.9;Increase organic farming;TA6.1;+;Increasing organic farming can lead to improved soil health, reduced pollution, and increased biodiversity, which can positively impact ecosystem services.
TA3.38;nan;TA5.2;-;There is no target content for TA3.38, so there is no connection to be made.
TA3.39;From 2025, beverage bottles listed in Part F of the Annex which are manufactured from polyethylene terephthalate as the major component (‘PET bottles’) contain at least 25 % recycled plastic;TA5.28;+;Increasing the use of recycled plastic in beverage bottles can lead to reduced waste, improved recycling rates, and increased sustainability, which can positively impact the environment and human health.
TA3.4;By 2030 textile products placed on the EU market are long-lived and recyclable, to a great extent made of recycled fibres, free of hazardous substances and produced in respect of social rights and the environment;TA5.25;+;Promoting sustainable textile production can lead to reduced waste, improved working conditions, and increased efficiency, which can positively impact the environment and human health.
TA3.40;Member States shall meet the target of 77% by weight for the separate collection for recycling of waste single-use plastic beverage bottles by 2025 and 90% by 2029;TA5.28;+;Increasing the separate collection and recycling of plastic bottles can lead to reduced waste, improved recycling rates, and increased sustainability, which can positively impact the environment and human health.
TA3.41;From 2019, the minimum collection rate to be achieved annually shall be 65 % of the average weight of EEE placed on the market in the three preceding years in the Member State concerned, or alternatively 85 % of WEEE generated on the territory of that Member State.;TA5.29;+;Increasing the collection and recycling of electronic waste can lead to reduced waste, improved recycling rates, and increased sustainability, which can positively impact the environment and human health.
TA3.42;From 15 August 2018, the recovery targets for the WEEE falling within the following categories of Annex III shall be: - 85% for Category 1 (temperature exchange equipment) or Category 4 (large equipment with any external dimension more than 50 cm);TA5.29;+;Increasing the recovery and recycling of electronic waste can lead to reduced waste, improved recycling rates, and increased sustainability, which can positively impact the environment and human health.
TA3.43;From 15 August 2018, the preparation for re-use targets for the WEEE falling within the following categories of Annex III shall be: - 80% for Category 1 or Category 4;TA5.29;+;Increasing the preparation for re-use and recycling of electronic waste can lead to reduced waste, improved recycling rates, and increased sustainability, which can positively impact the environment and human health.
TA3.44;From 15 August 2018, the recycling targets for the WEEE falling within the following categories of Annex III shall be: - 0% for Category 1 or Category 4;TA5.29;+;Increasing the recycling of electronic waste can lead to reduced waste, improved recycling rates, and increased sustainability, which can positively impact the environment and human health.
TA3.45;By 2025, the preparing for re-use and recycling of municipal waste shall be increased to a minimum of 55% by weight (60% by 2030, 65% by 2035);TA5.29;+;Increasing the preparation for re-use and recycling of municipal waste can lead to reduced waste, improved recycling rates, and increased sustainability, which can positively impact the environment and human health.
TA3.46;Member States should aim to achieve an indicative Union-wide food waste reduction target of 30 % by 2025 and 50 % by 2030;TA5.26;+;Reducing food waste can lead to improved food security, reduced waste, and increased sustainability, which can positively impact the environment and human health.
TA3.47;Hazardous household waste will have to be collected separately by 2022, bio-waste by 2023 and textiles by 2025;TA5.29;+;Increasing the separate collection of hazardous waste can lead to reduced pollution, improved recycling rates, and increased sustainability, which can positively impact the environment and human health.
TA3.48;nan;TA5.2;-;There is no target content for TA3.48, so there is no connection to be made.
TA3.5;By 2030 producers will have responsibility for their products along the value chain, including when they become waste;TA5.25;+;Promoting producer responsibility can lead to improved waste management, increased recycling rates, and reduced pollution, which can positively impact the environment and human health.
TA3.6;nan;TA5.2;-;There is no target content for TA3.6, so there is no connection to be made.
TA3.7;nan;TA5.2;-;There is no target content for TA3.7, so there is no connection to be made.
