TA5.2;Reduce overall EU sales of antimicrobials for farmed animals and in aquaculture by 50% by 2030;TA4.20;+;The reduction of antimicrobials in farmed animals and aquaculture can lead to a decrease in the development of antimicrobial-resistant bacteria, which can positively impact the target of installing at least 6 GW of renewable hydrogen electrolysers in the EU by 2024, as a healthier environment can support the growth of renewable energy sources.

TA5.20;Foster the competitiveness of the EU supply sector;TA4.23;+;Fostering the competitiveness of the EU supply sector can lead to an increase in the number of public electric charging points, which can support the target of building 3 million public electric charging points by 2030.

TA5.21;Ensure access to fast broadband to all farmers and all rural areas;TA4.27;+;Ensuring access to fast broadband in rural areas can support the development of smart and sustainable mobility, including the target of deploying recharging pools dedicated to heavy-duty electric vehicles along the TEN-T core road network.

TA5.22;Create shorter supply chains;TA4.36;+;Creating shorter supply chains can reduce the reliance on long-haul transportation, which can support the target of increasing transport by inland waterways and short sea shipping by 25% by 2030.

TA5.23;Create new job opportunities;TA4.37;+;Creating new job opportunities in the food sector can support the target of increasing rail freight traffic by 50% by 2030, as a more sustainable food system can lead to increased demand for rail transportation.

TA5.24;Ensure Fair, inclusive and ethical value chains;TA4.40;+;Ensuring fair and inclusive value chains can support the target of making rail and waterborne-based intermodal transport competitive with road-only transport, as ethical and sustainable practices can attract consumers and support the growth of intermodal transport.

TA5.25;Promote better animal welfare;TA4.44;+;Promoting better animal welfare can lead to a reduction in greenhouse gas emissions from the agriculture sector, which can support the target of having nearly all cars, vans, buses, and heavy-duty vehicles be zero-emission by 2050.

TA5.26;Strengthen educational messages;TA4.43;+;Strengthening educational messages on sustainable food production and consumption can support the target of making scheduled collective travel carbon neutral, as educated consumers can make sustainable choices that reduce their carbon footprint.

TA5.27;Provide food information and labelling;TA4.45;+;Providing clear food labelling and information can support the target of having at least 30 million zero-emission cars and 80,000 zero-emission lorries on the road by 2030, as consumers can make informed choices that support sustainable transportation.

TA5.28;Extend the mandatory origin or provenance indications;TA4.20;+;Extending mandatory origin or provenance indications can support the target of installing at least 6 GW of renewable hydrogen electrolysers in the EU by 2024, as transparent labelling can promote sustainable practices throughout the supply chain.

TA5.29;Improve availability of sustainable food;TA4.37;+;Improving the availability of sustainable food can support the target of increasing rail freight traffic by 50% by 2030, as sustainable food systems can lead to increased demand for rail transportation.

TA5.3;Reduce nutrient losses;TA4.22;+;Reducing nutrient losses can support the target of building one million public electric charging points by 2025, as sustainable agricultural practices can lead to a reduction in greenhouse gas emissions and support the growth of renewable energy sources.

TA5.30;Ensure affordability and access to sufficient, nutritious and sustainable food;TA4.23;+;Ensuring access to sufficient, nutritious, and sustainable food can support the target of building 1,000 hydrogen stations by 2030, as a sustainable food system can lead to increased demand for clean energy sources.

