TA4.45;The death toll for all modes of transport in the EU will be close to zero;TA1.9;+;The reduction of greenhouse gas emissions in the transport sector, as outlined in target TA1.9, is likely to have a positive impact on reducing the death toll for all modes of transport in the EU, as cleaner transportation modes and reduced emissions can lead to improved air quality and reduced pollution-related health issues. This, in turn, can contribute to a decrease in transport-related fatalities.

TA4.46;Zero-emission large aircraft will become market-ready;TA1.9;+;The development of zero-emission large aircraft, as mentioned in target TA4.46, can contribute to the reduction of greenhouse gas emissions in the transport sector, which is a key aspect of target TA1.9. By promoting the use of cleaner aircraft, this target can help achieve the emissions reduction goals outlined in TA1.9.

TA4.47;Euro 7 pollutant limits;TA1.9;+;The implementation of Euro 7 pollutant limits, as outlined in target TA4.47, can lead to a reduction in air pollution from vehicles, which in turn can contribute to a decrease in greenhouse gas emissions in the transport sector, as mentioned in target TA1.9. This can help achieve the emissions reduction goals and improve air quality.

TA4.48;nan;TA1.9;-;There is no content for target TA4.48, so there is no connection to be made with target TA1.9.

TA4.49;nan;TA1.9;-;There is no content for target TA4.49, so there is no connection to be made with target TA1.9.

TA4.5;Starting from 2025, at least 2% of aviation fuels will be green, with this share increasing every five years: 6% in 2030, 20% in 2035, 34% in 2040, 42% in 2045 and 70% in 2050. Hydrogen and fuel produced from cooking oil or waste gases considered green;TA1.9;+;The increase in green aviation fuels, as outlined in target TA4.5, can contribute to the reduction of greenhouse gas emissions in the transport sector, which is a key aspect of target TA1.9. By promoting the use of cleaner fuels, this target can help achieve the emissions reduction goals outlined in TA1.9.

TA4.50;All external costs of transport within the EU will be covered by the transport users;TA1.9;+;The implementation of a system where all external costs of transport are covered by the transport users, as outlined in target TA4.50, can lead to a more efficient and sustainable transport sector, which can contribute to the reduction of greenhouse gas emissions, as mentioned in target TA1.9.

TA4.51;Seamless multimodal passenger transport will be facilitated by integrated electronic ticketing;TA1.9;-;While the implementation of seamless multimodal passenger transport, as outlined in target TA4.51, can improve the efficiency and convenience of transportation, it may not have a direct impact on reducing greenhouse gas emissions in the transport sector, as mentioned in target TA1.9. However, it could lead to increased transportation demand, potentially offsetting some of the emissions reductions achieved through other measures.

TA4.53;The death toll for all modes of transport in the EU will be close to zero;TA3.2;+;The reduction of the death toll for all modes of transport in the EU, as outlined in target TA4.53, can be positively impacted by the reduction of landfill waste, as mentioned in target TA3.2, which can lead to improved road safety and reduced pollution-related health issues.

TA4.54;Active transport modes, such as cycling, have seen growth with cities announcing over 2300 km of extra cycling infrastructure. This should be doubled in the next decade towards 5000 km in safe bike lanes;TA3.2;-;The growth of active transport modes, as outlined in target TA4.54, may lead to increased demand for raw materials and construction activities, potentially resulting in increased waste generation, which could negatively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA4.55;Zero-emission in urban logistics;TA3.2;+;The implementation of zero-emission urban logistics, as outlined in target TA4.55, can contribute to the reduction of waste generation and pollution in urban areas, which can positively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA4.56;Increase the uptake of short-sea shipping instead of using more polluting modes;TA3.2;+;The increase in short-sea shipping, as outlined in target TA4.56, can lead to a reduction in pollution and waste generation from transportation, which can positively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA4.57;Renovate the EU’s maritime fleet to improve their energy efficiency;TA3.2;+;The renovation of the EU's maritime fleet, as outlined in target TA4.57, can lead to improved energy efficiency and reduced waste generation, which can positively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA4.58;Pursue the objective of zero-emission ports;TA3.2;+;The pursuit of zero-emission ports, as outlined in target TA4.58, can contribute to the reduction of waste generation and pollution in ports, which can positively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA4.6;Synthetic aviation fuels are expected to play a role in the decarbonisation of the sector already by 2030 and should contribute to at least 35% of the aviation fuel mix by 2050, according to the EC proposal for ReFuelEU Aviation;TA3.2;-;The increased use of synthetic aviation fuels, as outlined in target TA4.6, may lead to increased demand for raw materials and energy, potentially resulting in increased waste generation, which could negatively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA4.7;Each Member State shall set an obligation on fuel suppliers to ensure that: (B) the combined share of advanced biofuels and biogas produced from the feedstock listed in Part A of Annex IX and of renewable fuels of non-biological origin in the energy supplied to the transport sector is at least 1 % in 2025 and 3,5 % in 2030, of which a share of at least 1 percentage point is from renewable fuels of non-biological origin in 2030;TA3.2;+;The increase in advanced biofuels and biogas, as outlined in target TA4.7, can contribute to the reduction of waste generation and pollution in the transport sector, which can positively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA4.8;Member States with maritime ports should endeavour to ensure that from 2030 the share of renewable fuels of non-biological origin in the total amount of energy supplied to the maritime transport sector is at least 1,2 %.;TA3.2;+;The increase in renewable fuels of non-biological origin in maritime transport, as outlined in target TA4.8, can contribute to the reduction of waste generation and pollution in the maritime sector, which can positively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA4.9;Cut the emissions of transport sector by 90%;TA3.2;-;The reduction of emissions in the transport sector, as outlined in target TA4.9, may lead to increased focus on alternative modes of transportation, potentially resulting in increased demand for raw materials and construction activities, which could negatively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA5.1;nan;TA3.2;-;There is no content for target TA5.1, so there is no connection to be made with target TA3.2.

TA5.10;Increase renewable energy in agriculture and food sector. Adopt energy efficiency solutions in the agriculture and food sector, by reducing energy consumption in the sector;TA3.2;+;The increase in renewable energy and energy efficiency in the agriculture and food sector, as outlined in target TA5.10, can contribute to the reduction of waste generation and pollution in the sector, which can positively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA5.11;Protect the environment and restore natural resources. Preserve biodiversity and reduce biodiversity loss.;TA3.2;+;The protection of the environment and restoration of natural resources, as outlined in target TA5.11, can contribute to the reduction of waste generation and pollution, which can positively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA5.12;Secure and ensure access to a range of quality seeds for plant varieties in order to adapt to the pressures of climate change;TA3.2;+;The securing of access to quality seeds, as outlined in target TA5.12, can contribute to improved agricultural practices and reduced waste generation, which can positively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA5.13;Reduce food waste. Prevent food loss and waste.;TA3.2;+;The reduction of food waste, as outlined in target TA5.13, can directly contribute to the reduction of landfill waste, as mentioned in target TA3.2, by reducing the amount of organic waste sent to landfills.

TA5.14;Scale-up and promote sustainable and socially responsible production methods and circular business models in food processing and retail.;TA3.2;+;The promotion of sustainable and circular production methods, as outlined in target TA5.14, can contribute to the reduction of waste generation and pollution in the food sector, which can positively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA5.15;Reduce the environmental and climate footprint of the EU food system, operating within planetary boundaries;TA3.2;+;The reduction of the environmental and climate footprint of the EU food system, as outlined in target TA5.15, can contribute to the reduction of waste generation and pollution, which can positively impact the reduction of landfill waste, as mentioned in target TA3.2.

TA5.16;Ensure fair income and salaries. Improve income of primary producers to ensure their sustainable livelihood.;TA3.2;-;The improvement of income and salaries, as outlined in target TA5.16, may lead to increased economic activity and consumption, potentially resulting in increased waste generation, which could negatively impact the reduction of landfill waste, as mentioned in target TA3.2.

