TA6.38;The multimodal Trans-European Transport Network (TEN-T) equipped for sustainable and smart transport with high-speed connectivity will be operational for the core network by 2030;TA4.36;+;The development of a sustainable and smart transport network, as outlined in target TA6.38, is likely to have a positive impact on the target TA4.36, which aims to increase transport by inland waterways and short sea shipping by 25% by 2030 and 50% by 2050, as an efficient transport network can facilitate the growth of these modes of transportation.
TA4.36;Transport by inland waterways and short sea shipping will increase by 25% compared to 2015 by 2030 and by 50% by 2050;TA6.38;-;The target TA4.36 may have a negative impact on TA6.38, as an increase in transport by inland waterways and short sea shipping could lead to increased emissions and pollution, potentially hindering the development of a sustainable and smart transport network.
TA6.39;The death toll for all modes of transport should be close to zero in the EU;TA4.27;+;The target TA6.39, which aims to reduce the death toll for all modes of transport, is likely to have a positive impact on target TA4.27, which aims to increase the number of public recharging points for heavy-duty vehicles, as a reduction in accidents and deaths could lead to increased investment in sustainable transportation infrastructure.
TA4.27;By 31 December 2030, in each safe and secure parking area at least four publicly accessible recharging stations dedicated to heavy-duty electric vehicles with an individual power output of at least 100 kW are deployed;TA6.39;+;The target TA4.27 is likely to have a positive impact on TA6.39, as the increased availability of recharging stations for heavy-duty vehicles could lead to a reduction in accidents and deaths, contributing to a safer transportation network.
TA6.40;30 million zero-emission cars and 80,000 zero-emission lorries by 2030;TA4.25;+;The target TA6.40, which aims to increase the number of zero-emission cars and lorries, is likely to have a positive impact on target TA4.25, which aims to ensure that each light-duty battery electric vehicle registered in a Member State has a total power output of at least 1.3 kW provided through publicly accessible recharging stations, as an increase in zero-emission vehicles could lead to increased investment in recharging infrastructure.
TA4.25;Member States shall ensure that, at the end of each year, starting from the year referred to in Article 26, the following power output targets are met cumulatively: (a) for each light-duty battery electric vehicle registered in their territory, a total power output of at least 1,3 kW is provided through publicly accessible recharging stations;TA6.40;+;The target TA4.25 is likely to have a positive impact on TA6.40, as the increased availability of recharging stations could lead to an increase in the adoption of zero-emission vehicles, contributing to a reduction in emissions and pollution.
TA6.41;Rail freight traffic to increase by 50% by 2030 and double by 2050 compared to 2015;TA4.37;+;The target TA6.41, which aims to increase rail freight traffic, is likely to have a positive impact on target TA4.37, which aims to increase rail freight traffic by 50% by 2030 and double it by 2050, as an increase in rail freight traffic could lead to a reduction in emissions and pollution from transportation.
TA4.37;Rail freight traffic will increase by 50% compared to 2015 by 2030. It will double by 2050;TA6.41;+;The target TA4.37 is likely to have a positive impact on TA6.41, as an increase in rail freight traffic could lead to a reduction in emissions and pollution from transportation, contributing to a more sustainable transportation network.
TA6.42;Transport by inland waterways and short sea shipping to increase of 25% by 2030 and 50% by 2050 compared to 2030;TA4.36;+;The target TA6.42, which aims to increase transport by inland waterways and short sea shipping, is likely to have a positive impact on target TA4.36, as an increase in these modes of transportation could lead to a reduction in emissions and pollution from transportation.
TA4.36;Transport by inland waterways and short sea shipping will increase by 25% compared to 2015 by 2030 and by 50% by 2050;TA6.42;-;The target TA4.36 may have a negative impact on TA6.42, as an increase in transport by inland waterways and short sea shipping could lead to increased emissions and pollution, potentially hindering the development of a sustainable and smart transport network.
TA6.43;Scheduled collective travel of under 500 km should be carbon neutral within the EU;TA4.43;+;The target TA6.43, which aims to make scheduled collective travel carbon neutral, is likely to have a positive impact on target TA4.43, as a reduction in emissions from transportation could lead to increased investment in sustainable transportation infrastructure.
TA4.43;Scheduled collective travel of under 500 km should be carbon neutral within the EU;TA6.43;+;The target TA4.43 is likely to have a positive impact on TA6.43, as a reduction in emissions from transportation could lead to increased investment in sustainable transportation infrastructure, contributing to a more sustainable transportation network.
TA6.44;Nearly all cars, vans, buses as well as new heavy-duty vehicles will be zero-emission;TA4.44;+;The target TA6.44, which aims to increase the number of zero-emission vehicles, is likely to have a positive impact on target TA4.44, as an increase in zero-emission vehicles could lead to a reduction in emissions and pollution from transportation.
TA4.44;Nearly all cars, vans, buses as well as new heavy-duty vehicles will be zero-emission;TA6.44;+;The target TA4.44 is likely to have a positive impact on TA6.44, as an increase in zero-emission vehicles could lead to a reduction in emissions and pollution from transportation, contributing to a more sustainable transportation network.
TA6.45;There will be at least 30 million zero-emission cars and 80.000 zero-emission lorries in operation;TA4.45;+;The target TA6.45, which aims to increase the number of zero-emission cars and lorries, is likely to have a positive impact on target TA4.45, as an increase in zero-emission vehicles could lead to a reduction in emissions and pollution from transportation.
TA4.45;There will be at least 30 million zero-emission cars and 80.000 zero-emission lorries in operation;TA6.45;+;The target TA4.45 is likely to have a positive impact on TA6.45, as an increase in zero-emission vehicles could lead to a reduction in emissions and pollution from transportation, contributing to a more sustainable transportation network.
