TA2.21;The contribution of the sectors covered by the EU ETS with respect to the EU Climate ambition should be of -62% compared to 2005;TA4.1;+;The implementation of TA2.21 is likely to have a positive impact on TA4.1 as reducing greenhouse gas emissions in the EU will contribute to achieving the target of an annual production of sustainable biomethane of 35 billion cubic meters by 2030.
TA2.22;Member States shall collectively ensure a reduction of energy consumption of at least 11.7% in 2030 compared to the projections of the 2020 EU Reference Scenario;TA4.14;+;The reduction of energy consumption in TA2.22 will likely have a positive impact on TA4.14, as it will lead to a decrease in the carbon intensity of the energy used on board ships, contributing to the target of having at least 6% of the energy used on board ships come from renewable and low-carbon fuels by 2030.
TA2.23;Member States shall make efforts to collectively contribute to the indicative Union primary energy consumption target amounting to no more than 992.5 Mtoe in 2030;TA3.4;+;The efforts to reduce primary energy consumption in TA2.23 will likely have a positive impact on TA3.4, as it will lead to a reduction in waste generation and an increase in recycling rates, contributing to the target of having at least 65% of municipal waste recycled by 2030.
TA2.24;Each Member State shall ensure that at least 3% of the total floor area of heated and/or cooled buildings owned by public bodies is renovated each year to be transformed into nearly zero-energy buildings;TA2.30;+;The renovation of buildings in TA2.24 will likely have a positive impact on TA2.30, as it will contribute to the target of having all new buildings be zero-emission by 2028, and will also lead to a reduction in energy consumption and greenhouse gas emissions.
TA2.25;Reduce buildings' final energy consumption by 14%;TA2.28;+;The reduction of final energy consumption in TA2.25 will likely have a positive impact on TA2.28, as it will contribute to the target of reducing buildings' energy consumption for heating and cooling by 18% compared to 2015 levels by 2030.
TA2.26;At least double the annual energy renovation rate of residential and non-residential buildings by 2030;TA2.32;+;The increase in energy renovation rate in TA2.26 will likely have a positive impact on TA2.32, as it will contribute to the target of having 100% of on-site energy consumption covered by renewable energy in new buildings.
TA2.27;Indicative national targets aiming to achieve the deep renovation of at least 35 million building units by 2030;TA3.33;+;The deep renovation of buildings in TA2.27 will likely have a positive impact on TA3.33, as it will contribute to the target of having at least 55% of the decrease in average primary energy use achieved through the renovation of worst-performing buildings.
TA2.28;Reduce buildings' energy consumption for heating and cooling by 18% compared to 2015 levels by 2030;TA3.5;+;The reduction of energy consumption for heating and cooling in TA2.28 will likely have a positive impact on TA3.5, as it will contribute to the target of reducing waste generation and increasing recycling rates in the construction sector.
TA2.30;The revised directive will make zero-emission buildings the new standard for new buildings. Under the agreement all new residential and non-residential buildings must have zero on-site emissions from fossil fuels;TA2.25;-;The implementation of TA2.30 may have a negative impact on TA2.25, as the focus on zero-emission buildings may lead to increased energy consumption in other areas, such as transportation and industry, which could offset the reductions in building energy consumption.
TA2.31;All existing buildings should be transformed into zero-emission buildings;TA2.24;-;The transformation of all existing buildings in TA2.31 may have a negative impact on TA2.24, as it may lead to increased costs and complexity in renovating buildings, which could slow down the renovation process and make it more difficult to achieve the target of renovating at least 3% of the total floor area of heated and/or cooled buildings each year.
TA2.32;100% of on-site energy consumption to be covered by renewable energy as for new buildings;TA2.26;-;The requirement for 100% on-site energy consumption to be covered by renewable energy in TA2.32 may have a negative impact on TA2.26, as it may lead to increased costs and complexity in achieving this target, which could slow down the energy renovation rate and make it more difficult to achieve the target of doubling the annual energy renovation rate by 2030.
TA2.33;The national measures will have to ensure that at least 55% of the decrease of the average primary energy use is achieved through the renovation of the worst-performing buildings;TA2.27;-;The focus on renovating worst-performing buildings in TA2.33 may have a negative impact on TA2.27, as it may lead to increased costs and complexity in achieving this target, which could slow down the deep renovation process and make it more difficult to achieve the target of deeply renovating at least 35 million building units by 2030.
TA2.34;Each Member State will adopt its own national trajectory to reduce the average primary energy use of residential buildings by 16% by 2030 and 20-22% by 2035;TA2.25;-;The adoption of national trajectories in TA2.34 may have a negative impact on TA2.25, as it may lead to increased complexity and variability in achieving the target of reducing buildings' final energy consumption by 14%, which could make it more difficult to achieve this target.
TA2.35;Member States will also have to set out specific measures on the phase-out of fossil fuels in heating and cooling with a view to a complete phase-out of boilers powered by fossil fuels by 2040;TA2.30;-;The phase-out of fossil fuels in TA2.35 may have a negative impact on TA2.30, as it may lead to increased costs and complexity in achieving this target, which could slow down the transformation of buildings into zero-emission buildings.
TA2.36;The EU will continue to support the development of renewable energy sources and energy efficiency measures;TA3.38;+;The support for renewable energy sources and energy efficiency measures in TA2.36 will likely have a positive impact on TA3.38, as it will contribute to the target of reducing greenhouse gas emissions from waste management.
TA2.37;By 2030, the share of renewable energy in the electricity mix should double to 55-60%, and projections show a share of around 84% by 2050;TA3.39;+;The increase in renewable energy share in TA2.37 will likely have a positive impact on TA3.39, as it will contribute to the target of having at least 25% of recycled plastic in new beverage bottles.
TA2.38;The strategy sets targets for an installed capacity of at least 60 GW of offshore wind by 2030 and at least 300 GW by 2050;TA3.40;+;The increase in offshore wind capacity in TA2.38 will likely have a positive impact on TA3.40, as it will contribute to the target of reducing waste generation and increasing recycling rates in the construction sector.
TA2.39;The strategy sets targets for an installed capacity of at least 1 GW of ocean energy by 2030 and 40 GW by 2050;TA3.41;+;The increase in ocean energy capacity in TA2.39 will likely have a positive impact on TA3.41, as it will contribute to the target of increasing the recycling rate of waste single-use plastic beverage bottles to 77% by 2025.
TA2.40;Around 30% of EU primary steel production is expected to be decarbonised on the basis of renewable hydrogen;TA3.42;+;The decarbonisation of steel production in TA2.40 will likely have a positive impact on TA3.42, as it will contribute to the target of preparing for re-use and recycling of waste electrical and electronic equipment.
TA3.1;Halve the amount of residual (non-recycled) municipal waste by 2030;TA2.25;+;The reduction of residual municipal waste in TA3.1 will likely have a positive impact on TA2.25, as it will contribute to the target of reducing buildings' final energy consumption by 14%.
TA3.4;By 2030 textile products placed on the EU market are long-lived and recyclable, to a great extent made of recycled fibres, free of hazardous substances and produced in respect of social rights and the environment;TA2.27;+;The production of long-lived and recyclable textile products in TA3.4 will likely have a positive impact on TA2.27, as it will contribute to the target of deeply renovating at least 35 million building units by 2030.
TA3.5;By 2030 producers will have responsibility for their products along the value chain, including when they become waste. The circular textiles ecosystem is thriving, driven by sufficient capacities for innovative fibre-to-fibre recycling;TA2.33;+;The development of a circular textiles ecosystem in TA3.5 will likely have a positive impact on TA2.33, as it will contribute to the target of ensuring that at least 55% of the decrease in average primary energy use is achieved through the renovation of worst-performing buildings.
TA3.8;Union's access to a secure and sustainable supply of critical raw materials by ensuring that the Union's extraction capacity is able to extract the ores, minerals or concentrates needed to produce at least 10% of the Union's annual consumption of strategic raw materials;TA2.38;+;The increase in extraction capacity in TA3.8 will likely have a positive impact on TA2.38, as it will contribute to the target of having at least 60 GW of offshore wind installed by 2030.
TA3.9;Union's access to a secure and sustainable supply of critical raw materials by ensuring that the Union's processing capacity, including for all intermediate processing steps, is able to produce at least 40% of the Union's annual consumption of strategic raw materials;TA2.39;+;The increase in processing capacity in TA3.9 will likely have a positive impact on TA2.39, as it will contribute to the target of having at least 1 GW of ocean energy installed by 2030.
TA3.10;Union's access to a secure and sustainable supply of critical raw materials by ensuring that the Union's recycling capacity, including for all intermediate recycling steps, is able to produce at least 15% of the Union's annual consumption of strategic raw materials;TA2.40;+;The increase in recycling capacity in TA3.10 will likely have a positive impact on TA2.40, as it will contribute to the target of having around 30% of EU primary steel production decarbonised by 2030.
TA4.1;The amendments in Dir. 2023/2413 are also intended to support the achievement of the Union’s target of an annual production of sustainable biomethane of 35 billion cubic meters by 2030;TA2.21;+;The support for biomethane production in TA4.1 will likely have a positive impact on TA2.21, as it will contribute to the target of reducing greenhouse gas emissions by at least 55% by 2030.
TA4.10;EU fisheries are encouraged to continue the positive trend, as observed for the period 2009-2019, towards reducing fuel intensity by reducing the fossil-fuel consumption per kg of landed product for at least an additional 15% for the period 2019-2030;TA2.22;+;The reduction of fuel intensity in TA4.10 will likely have a positive impact on TA2.22, as it will contribute to the target of reducing energy consumption by at least 11.7% by 2030.
TA4.11;Reduce the average door-to-door cost of combined transport operations by at least 10% within 7 years;TA2.26;+;The reduction of transport costs in TA4.11 will likely have a positive impact on TA2.26, as it will contribute to the target of at least doubling the annual energy renovation rate of residential and non-residential buildings by 2030.
