TA6.12;The losses of nutrients from fertilisers are reduced by 50%, resulting in the reduction of the use of fertilisers by at least 20%;TA4.45;+;The reduction of nutrient losses from fertilisers in TA6.12 is likely to have a positive impact on the target of zero-emission ocean-going vessels in TA4.45, as it can lead to a decrease in the environmental pollution caused by fertiliser runoff, making it easier to achieve the goal of zero-emission vessels.
TA6.12;The losses of nutrients from fertilisers are reduced by 50%, resulting in the reduction of the use of fertilisers by at least 20%;TA4.46;+;The reduction of nutrient losses from fertilisers in TA6.12 can also have a positive impact on the target of zero-emission large aircraft in TA4.46, as it can lead to a decrease in the environmental pollution caused by fertiliser runoff, making it easier to achieve the goal of zero-emission aircraft.
TA6.14;There is a 50% reduction in the number of Red List species threatened by invasive alien species;TA4.49;+;The reduction of invasive alien species in TA6.14 is likely to have a positive impact on the target of increasing the share of green fuels in aviation in TA4.49, as it can lead to a decrease in the environmental pollution caused by invasive species, making it easier to achieve the goal of increasing green fuels.
TA6.15;Cities with at least 20,000 inhabitants have an ambitious Urban Greening Plan;TA4.54;+;The implementation of Urban Greening Plans in TA6.15 can have a positive impact on the target of increasing active transport modes in TA4.54, as it can lead to an increase in green spaces and a decrease in air pollution, making it easier to achieve the goal of increasing active transport modes.
TA6.17;The negative impacts on sensitive species and habitats, including on the seabed through fishing and extraction activities, are substantially reduced;TA4.56;+;The reduction of negative impacts on sensitive species and habitats in TA6.17 is likely to have a positive impact on the target of increasing the uptake of short-sea shipping in TA4.56, as it can lead to a decrease in the environmental pollution caused by fishing and extraction activities, making it easier to achieve the goal of increasing short-sea shipping.
TA6.18;The by-catch of species is eliminated or reduced to a level that allows species recovery and conservation;TA4.57;+;The elimination or reduction of by-catch in TA6.18 can have a positive impact on the target of renovating the EU’s maritime fleet in TA4.57, as it can lead to a decrease in the environmental pollution caused by by-catch, making it easier to achieve the goal of renovating the maritime fleet.
TA6.26;Ensure that incidental catches of sensitive marine species, including those listed under Directives 92/43/EEC and 2009/147/EC, that are a result of fishing, are minimised and where possible eliminated;TA4.58;+;The minimisation or elimination of incidental catches in TA6.26 is likely to have a positive impact on the target of pursuing the objective of zero-emission ports in TA4.58, as it can lead to a decrease in the environmental pollution caused by fishing, making it easier to achieve the goal of zero-emission ports.
TA6.27;Optimise exploitation patterns to provide protection for juveniles and spawning aggregations of marine biological resources;TA4.59;+;The optimisation of exploitation patterns in TA6.27 can have a positive impact on the target of reducing emissions from transport in TA4.59, as it can lead to a decrease in the environmental pollution caused by fishing, making it easier to achieve the goal of reducing emissions from transport.
TA6.32;(chapter I - art. 2: subject matter) Member States shall put in place effective and area-based restoration measures with the aim to jointly cover, as a Union target, throughout the areas and ecosystems within the scope as defined in Article 2, by 2030, at least 20 % of land areas in need of restoration and, by 2050, all ecosystems in need of restoration;TA5.1;-;The restoration of land areas in TA6.32 may have a negative impact on the target of increasing renewable energy in agriculture and food sector in TA5.1, as it may lead to a decrease in the availability of land for renewable energy production.
TA6.33;(chapter I - art. 2: subject matter) Member States shall put in place effective and area-based restoration measures with the aim to jointly cover, as a Union target, throughout the areas and ecosystems within the scope as defined in Article 2, by 2030, at least 20 % of sea areas in need of restoration and, by 2050, all ecosystems in need of restoration;TA5.10;-;The restoration of sea areas in TA6.33 may have a negative impact on the target of increasing renewable energy in agriculture and food sector in TA5.10, as it may lead to a decrease in the availability of sea areas for renewable energy production.
