TA2.21;The contribution of the sectors covered by the EU ETS with respect to the EU Climate ambition should be of -62% compared to 2005;TA4.20;+;The implementation of TA2.21 is likely to have a positive impact on TA4.20, as reducing greenhouse gas emissions in the EU will contribute to the overall goal of increasing the use of renewable hydrogen in the EU, which is a key objective of TA4.20. This is because reducing emissions will create a more favorable environment for the adoption of renewable energy sources, including hydrogen.

TA2.22;Member States shall collectively ensure a reduction of energy consumption of at least 11.7% in 2030 compared to the projections of the 2020 EU Reference Scenario;TA4.23;+;The implementation of TA2.22 is likely to have a positive impact on TA4.23, as reducing energy consumption will lead to a decrease in the demand for fossil fuels, which will in turn increase the demand for alternative fuels, such as hydrogen. This will create a more favorable market for the development of hydrogen infrastructure, including hydrogen refueling stations.

TA2.23;Member States shall make efforts to collectively contribute to the indicative Union primary energy consumption target amounting to no more than 992.5 Mtoe in 2030;TA4.20;+;The implementation of TA2.23 is likely to have a positive impact on TA4.20, as reducing primary energy consumption will lead to a decrease in greenhouse gas emissions, which will create a more favorable environment for the adoption of renewable energy sources, including hydrogen.

TA2.24;Each Member State shall ensure that at least 3% of the total floor area of heated and/or cooled buildings that are owned by public bodies is renovated each year to be transformed into at least nearly zero-energy buildings or zero-emission buildings;TA4.25;+;The implementation of TA2.24 is likely to have a positive impact on TA4.25, as renovating buildings to be more energy-efficient will lead to a decrease in energy consumption, which will in turn increase the demand for alternative fuels, such as hydrogen. This will create a more favorable market for the development of hydrogen infrastructure, including hydrogen refueling stations.

TA2.25;Reduce buildings' final energy consumption by 14%;TA4.23;+;The implementation of TA2.25 is likely to have a positive impact on TA4.23, as reducing final energy consumption will lead to a decrease in the demand for fossil fuels, which will in turn increase the demand for alternative fuels, such as hydrogen. This will create a more favorable market for the development of hydrogen infrastructure, including hydrogen refueling stations.

TA2.26;At least double the annual energy renovation rate of residential and non-residential buildings by 2030 and to foster deep energy renovations;TA4.20;+;The implementation of TA2.26 is likely to have a positive impact on TA4.20, as increasing the energy renovation rate will lead to a decrease in energy consumption, which will in turn increase the demand for alternative fuels, such as hydrogen. This will create a more favorable market for the development of hydrogen infrastructure, including hydrogen refueling stations.

TA2.27;Indicative national targets aiming to achieve the deep renovation of at least 35 million building units by 2030 to support reaching an annual energy renovation rate of 3% or more for the period till 2050;TA4.23;+;The implementation of TA2.27 is likely to have a positive impact on TA4.23, as deep renovating buildings will lead to a decrease in energy consumption, which will in turn increase the demand for alternative fuels, such as hydrogen. This will create a more favorable market for the development of hydrogen infrastructure, including hydrogen refueling stations.

TA2.28;Reduce buildings' energy consumption for heating and cooling by 18% compared to 2015 levels by 2030;TA4.20;+;The implementation of TA2.28 is likely to have a positive impact on TA4.20, as reducing energy consumption for heating and cooling will lead to a decrease in greenhouse gas emissions, which will create a more favorable environment for the adoption of renewable energy sources, including hydrogen.

TA2.30;The revised directive will make zero-emission buildings the new standard for new buildings. Under the agreement all new residential and non-residential buildings must have zero on-site emissions from fossil fuels;TA4.25;+;The implementation of TA2.30 is likely to have a positive impact on TA4.25, as making zero-emission buildings the new standard will lead to an increase in the demand for alternative fuels, such as hydrogen. This will create a more favorable market for the development of hydrogen infrastructure, including hydrogen refueling stations.

TA2.31;All existing buildings should be transformed into zero-emission buildings;TA4.20;+;The implementation of TA2.31 is likely to have a positive impact on TA4.20, as transforming existing buildings into zero-emission buildings will lead to a decrease in greenhouse gas emissions, which will create a more favorable environment for the adoption of renewable energy sources, including hydrogen.

TA2.32;100% of on-site energy consumption to be covered by renewable energy;TA4.23;+;The implementation of TA2.32 is likely to have a positive impact on TA4.23, as covering 100% of on-site energy consumption with renewable energy will lead to a decrease in energy consumption from fossil fuels, which will in turn increase the demand for alternative fuels, such as hydrogen. This will create a more favorable market for the development of hydrogen infrastructure, including hydrogen refueling stations.

TA2.33;The national measures will have to ensure that at least 55% of the decrease of the average primary energy use is achieved through the renovation of the worst-performing buildings;TA4.25;+;The implementation of TA2.33 is likely to have a positive impact on TA4.25, as renovating the worst-performing buildings will lead to a decrease in energy consumption, which will in turn increase the demand for alternative fuels, such as hydrogen. This will create a more favorable market for the development of hydrogen infrastructure, including hydrogen refueling stations.

TA2.34;Each Member State will adopt its own national trajectory to reduce the average primary energy use of residential buildings by 16% by 2030 and 20-22% by 2035;TA4.20;+;The implementation of TA2.34 is likely to have a positive impact on TA4.20, as reducing primary energy use will lead to a decrease in greenhouse gas emissions, which will create a more favorable environment for the adoption of renewable energy sources, including hydrogen.

TA2.35;Member States will also have to set out specific measures on the phase-out of fossil fuels in heating and cooling with a view to a complete phase-out of boilers powered by fossil fuels by 2040;TA4.25;+;The implementation of TA2.35 is likely to have a positive impact on TA4.25, as phasing out fossil fuels will lead to an increase in the demand for alternative fuels, such as hydrogen. This will create a more favorable market for the development of hydrogen infrastructure, including hydrogen refueling stations.

TA2.36;The strategy sets targets for an installed capacity of at least 60 GW of offshore wind by 2030 and at least 300 GW by 2050;TA4.20;+;The implementation of TA2.36 is likely to have a positive impact on TA4.20, as increasing the installed capacity of offshore wind will lead to a decrease in greenhouse gas emissions, which will create a more favorable environment for the adoption of renewable energy sources, including hydrogen.

TA2.37;The strategy sets targets for an installed capacity of at least 1 GW of ocean energy by 2030 and 40 GW by 2050;TA4.23;+;The implementation of TA2.37 is likely to have a positive impact on TA4.23, as increasing the installed capacity of ocean energy will lead to a decrease in energy consumption from fossil fuels, which will in turn increase the demand for alternative fuels, such as hydrogen. This will create a more favorable market for the development of hydrogen infrastructure, including hydrogen refueling stations.

TA2.38;The strategy sets targets for an installed capacity of at least 60 GW of solar photovoltaic by 2025 and 600 GW by 2030;TA4.20;+;The implementation of TA2.38 is likely to have a positive impact on TA4.20, as increasing the installed capacity of solar photovoltaic will lead to a decrease in greenhouse gas emissions, which will create a more favorable environment for the adoption of renewable energy sources, including hydrogen.

TA2.39;The strategy sets targets for an installed capacity of at least 1 GW of solar photovoltaic by 2025 and 600 GW by 2030;TA4.23;+;The implementation of TA2.39 is likely to have a positive impact on TA4.23, as increasing the installed capacity of solar photovoltaic will lead to a decrease in energy consumption from fossil fuels, which will in turn increase the demand for alternative fuels, such as hydrogen. This will create a more favorable market for the development of hydrogen infrastructure, including hydrogen refueling stations.

TA2.40;Around 30% of EU primary steel production is expected to be decarbonized on the basis of renewable hydrogen;TA4.20;+;The implementation of TA2.40 is likely to have a positive impact on TA4.20, as decarbonizing steel production will lead to a decrease in greenhouse gas emissions, which will create a more favorable environment for the adoption of renewable energy sources, including hydrogen.

TA4.20;In the first phase, from 2020 up to 2024, the strategic objective is to install at least 6 GW of renewable hydrogen electrolysers in the EU and the production of up to 1 million tonnes of renewable hydrogen;TA2.21;-;The implementation of TA4.20 is likely to have a negative impact on TA2.21, as increasing the production of renewable hydrogen will lead to an increase in energy consumption, which may hinder the reduction of greenhouse gas emissions. However, this negative impact can be mitigated by ensuring that the renewable hydrogen is produced from renewable energy sources.

