TA4.45;The EU has set a target to re-establish habitat types of groups 1-6 listed in Annex II in areas not covered by those habitat types with the aim to reach their favourable reference area.;TA6.38;+;The re-establishment of habitat types can contribute to the conservation of biodiversity, which is a key aspect of the EU's biodiversity strategy.
TA4.46;The EU aims to ensure that at least 50% of the area distributed over all habitat types listed in groups 1–6 of Annex II is known by 2030.;TA6.42;+;The knowledge of habitat types is crucial for the restoration of natural connectivity of rivers and natural functions of related floodplains.
TA4.47;The EU has set a target to reduce the losses of nutrients from fertilisers by 50%, resulting in the reduction of the use of fertilisers by at least 20%.;TA6.47;+;The reduction of nutrient losses can contribute to the improvement of soil health, which is a key aspect of the EU's soil strategy.
TA4.48;The EU aims to ensure that the common farmland bird index at national level reaches certain levels by 2030, 2040, and 2050.;TA6.51;+;The conservation of farmland birds is closely linked to the health of forest ecosystems, which is a key aspect of the EU's forest strategy.
TA4.49;The EU has set a target to restore organic soils in agricultural use constituting drained peatlands.;TA6.49;+;The restoration of organic soils can contribute to the improvement of soil health, which is a key aspect of the EU's soil strategy.
TA4.50;The EU aims to ensure that the death toll for all modes of transport is close to zero.;TA6.38;-;The reduction of transport-related deaths can lead to a decrease in the area of habitat types needed for restoration, potentially affecting the conservation of biodiversity.
TA4.51;The EU has set a target to ensure seamless multimodal passenger transport through integrated electronic ticketing.;TA6.42;-;The development of multimodal transport systems can lead to an increase in infrastructure, potentially affecting the restoration of natural connectivity of rivers and natural functions of related floodplains.
TA4.52;The EU aims to ensure that at least 25% of the target set out in the first subparagraph is achieved by including plastics recycled from end-of-life vehicles.;TA6.47;+;The use of recycled plastics from end-of-life vehicles can contribute to the reduction of waste and the improvement of soil health.
TA4.53;The EU has set a target to reduce the emissions of transport sector by 90% by 2050.;TA6.38;+;The reduction of transport-related emissions can contribute to the conservation of biodiversity, which is a key aspect of the EU's biodiversity strategy.
TA4.54;The EU aims to ensure that active transport modes, such as cycling, have seen growth with cities announcing over 2300 km of extra cycling infrastructure.;TA6.42;+;The development of cycling infrastructure can contribute to the restoration of natural connectivity of rivers and natural functions of related floodplains.
TA4.55;The EU has set a target to achieve zero-emission in urban logistics.;TA6.47;+;The reduction of emissions from urban logistics can contribute to the improvement of soil health, which is a key aspect of the EU's soil strategy.
