TA4.20;The EU’s ambition is to increase rail freight traffic by 50% by 2030 and double by 2050 compared to 2015.;TA1.9;+;The increase in rail freight traffic is likely to have a positive impact on reducing greenhouse gas emissions, as rail transport is generally more environmentally friendly than road transport, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.21;In a third phase, from 2030 onwards and towards 2050, renewable hydrogen technologies should reach maturity and be deployed at large scale to reach all hard-to-decarbonise sectors where other alternatives might not be feasible or have higher costs.;TA1.16;+;The deployment of renewable hydrogen technologies is likely to have a positive impact on reducing methane emissions, as hydrogen can be used as a low-carbon alternative to fossil fuels, which aligns with the EU's goal to reduce methane emissions by 58% compared to 2020 levels. This connection is based on the context of Report n°1, which highlights the importance of reducing methane emissions.

TA4.22;Build three million public electric charging points by 2030.;TA1.9;+;The increase in public electric charging points is likely to have a positive impact on reducing greenhouse gas emissions, as electric vehicles are generally more environmentally friendly than traditional fossil fuel-based vehicles, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.23;Build 1.000 hydrogen stations by 2030.;TA1.16;+;The deployment of hydrogen stations is likely to have a positive impact on reducing methane emissions, as hydrogen can be used as a low-carbon alternative to fossil fuels, which aligns with the EU's goal to reduce methane emissions by 58% compared to 2020 levels. This connection is based on the context of Report n°1, which highlights the importance of reducing methane emissions.

TA4.24;nan;TA1.9;-;There is no target content for TA4.24, so there is no connection to be made.

TA4.25;Member States shall ensure that, at the end of each year, starting from the year referred to in Article 26, the following power output targets are met cumulatively: (a) for each light-duty battery electric vehicle registered in their territory, a total power output of at least 1,3 kW is provided through publicly accessible recharging stations; and (b) for each light-duty plug-in hybrid vehicle registered in their territory, a total power output of at least 0,80 kW is provided through publicly accessible recharging stations.;TA1.9;+;The increase in power output targets for electric and hybrid vehicles is likely to have a positive impact on reducing greenhouse gas emissions, as electric and hybrid vehicles are generally more environmentally friendly than traditional fossil fuel-based vehicles, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.26;Member States shall ensure that along the TEN-T core and comprehensive networks, publicly accessible recharging pools dedicated to light-duty vehicles are deployed in each direction of travel with a maximum distance of 60 km in-between them offering a power output of at least 600kW and including at least one recharging point with an individual power output of at least 150 kW.;TA1.9;+;The deployment of recharging pools along the TEN-T core and comprehensive networks is likely to have a positive impact on reducing greenhouse gas emissions, as electric vehicles are generally more environmentally friendly than traditional fossil fuel-based vehicles, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.27;By 31 December 2030, along the TEN-T core road network, publicly accessible recharging pools dedicated to heavy-duty electric vehicles are deployed in each direction of travel with a maximum distance of 60 km between them [...] ;TA1.9;+;The deployment of recharging pools for heavy-duty electric vehicles is likely to have a positive impact on reducing greenhouse gas emissions, as electric vehicles are generally more environmentally friendly than traditional fossil fuel-based vehicles, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.28;by 31 December 2030, in each safe and secure parking area at least four publicly accessible recharging stations dedicated to heavy-duty electric vehicles with an individual power output of at least 100 kW are deployed;TA1.9;+;The deployment of recharging stations for heavy-duty electric vehicles is likely to have a positive impact on reducing greenhouse gas emissions, as electric vehicles are generally more environmentally friendly than traditional fossil fuel-based vehicles, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.29;By 31 December 2030, in each urban node publicly accessible recharging points dedicated to heavy-duty electric vehicles with an aggregated power output of at least 1 800 kW are deployed, provided by recharging stations with an individual power output of at least 150 kW.;TA1.9;+;The deployment of recharging points for heavy-duty electric vehicles is likely to have a positive impact on reducing greenhouse gas emissions, as electric vehicles are generally more environmentally friendly than traditional fossil fuel-based vehicles, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.3;The yearly average GHG intensity of the energy used on board by a ship during a reporting period shall not exceed these limits: 2 % from 1 January 2025, 6 % from 1 January 2030, 14,5 % from 1 January 2035, 31 % from 1 January 2040, 62 % from 1 January 2045, 80 % from 1 January 2050.;TA1.9;+;The reduction in GHG intensity of the energy used on board by ships is likely to have a positive impact on reducing greenhouse gas emissions, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.30;Member States shall ensure that, by 31 December 2030, at least one publicly accessible hydrogen refuelling station is deployed in each urban node.;TA1.16;+;The deployment of hydrogen refuelling stations is likely to have a positive impact on reducing methane emissions, as hydrogen can be used as a low-carbon alternative to fossil fuels, which aligns with the EU's goal to reduce methane emissions by 58% compared to 2020 levels. This connection is based on the context of Report n°1, which highlights the importance of reducing methane emissions.

TA4.31;Member States shall ensure that, by 31 December 2030, publicly accessible hydrogen refuelling stations designed for a minimum cumulative capacity of 1 tonne per day and equipped with at least a 700 bar dispenser are deployed with a maximum distance of 200 km between them along the TEN-T core network;TA1.16;+;The deployment of hydrogen refuelling stations is likely to have a positive impact on reducing methane emissions, as hydrogen can be used as a low-carbon alternative to fossil fuels, which aligns with the EU's goal to reduce methane emissions by 58% compared to 2020 levels. This connection is based on the context of Report n°1, which highlights the importance of reducing methane emissions.

TA4.32;Member States shall ensure that, at all airports of the TEN-T core network and TEN-T comprehensive network, the provision of electricity supply to stationary aircraft is ensured by 31 December 2029, at all aircraft remote stands used for commercial air transport operations to embark or disembark passengers or to load or unload goods;TA1.9;+;The provision of electricity supply to stationary aircraft is likely to have a positive impact on reducing greenhouse gas emissions, as it reduces the need for fossil fuels, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.33;Member States shall ensure that at least one installation providing shore-side electricity supply to inland waterway vessels is deployed at all TEN-T core inland waterway ports by 1 January 2025, at least one installation providing shore-side electricity supply to inland waterway vessels is deployed at all TEN-T comprehensive inland waterway ports by 1 January 2030.;TA1.9;+;The provision of shore-side electricity supply to inland waterway vessels is likely to have a positive impact on reducing greenhouse gas emissions, as it reduces the need for fossil fuels, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.34;Member States shall ensure that a minimum shore-side electricity supply for seagoing container ships and seagoing passenger ships is provided in TEN-T maritime ports.;TA1.9;+;The provision of shore-side electricity supply to seagoing container ships and passenger ships is likely to have a positive impact on reducing greenhouse gas emissions, as it reduces the need for fossil fuels, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.35;nan;TA1.9;-;There is no target content for TA4.35, so there is no connection to be made.

TA4.36;Transport by inland waterways and short sea shipping will increase by 25% compared to 2015, by 2030.;TA1.9;+;The increase in transport by inland waterways and short sea shipping is likely to have a positive impact on reducing greenhouse gas emissions, as these modes of transport are generally more environmentally friendly than traditional fossil fuel-based transport, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.37;Rail freight traffic will increase by 50% compared to 2015 by 2030. It will double by 2050.;TA1.9;+;The increase in rail freight traffic is likely to have a positive impact on reducing greenhouse gas emissions, as rail transport is generally more environmentally friendly than traditional fossil fuel-based transport, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.38;High-speed rail traffic will double compared to 2015, by 2030. It will triple by 2050.;TA1.9;+;The increase in high-speed rail traffic is likely to have a positive impact on reducing greenhouse gas emissions, as high-speed rail is generally more environmentally friendly than traditional fossil fuel-based transport, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.39;The multimodal Trans-European Transport Network (TEN-T) equipped for sustainable and smart transport with high speed connectivity will be operational for the core network by 2030. It will be operational for the comprehensive network, by 2050.;TA1.9;+;The development of the TEN-T network is likely to have a positive impact on reducing greenhouse gas emissions, as it will promote the use of more environmentally friendly modes of transport, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.40;Rail and waterborne-based intermodal transport will be able to compete on equal footing with road-only transport in the EU.;TA1.9;+;The development of intermodal transport is likely to have a positive impact on reducing greenhouse gas emissions, as it will promote the use of more environmentally friendly modes of transport, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.41;nan;TA1.9;-;There is no target content for TA4.41, so there is no connection to be made.

TA4.42;nan;TA1.9;-;There is no target content for TA4.42, so there is no connection to be made.

TA4.43;Scheduled collective travel of under 500 km should be carbon neutral within the EU.;TA1.9;+;The achievement of carbon neutrality in scheduled collective travel is likely to have a positive impact on reducing greenhouse gas emissions, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.44;Nearly all cars, vans, buses as well as new heavy-duty vehicles will be zero-emission.;TA1.9;+;The transition to zero-emission vehicles is likely to have a positive impact on reducing greenhouse gas emissions, as zero-emission vehicles are generally more environmentally friendly than traditional fossil fuel-based vehicles, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA4.45;There will be at least 30 million zero-emission cars and 80.000 zero-emission lorries in operation.;TA1.9;+;The deployment of zero-emission cars and lorries is likely to have a positive impact on reducing greenhouse gas emissions, as zero-emission vehicles are generally more environmentally friendly than traditional fossil fuel-based vehicles, which aligns with the EU's climate ambition to reduce emissions. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA1.1;Climate Neutrality (2040 target under discussion);TA4.20;-;The discussion of a 2040 climate neutrality target may have a negative impact on the ambition of increasing rail freight traffic by 50% by 2030, as it may lead to a shift in focus towards other modes of transport. This connection is based on the context of Report n°1, which highlights the need to reduce emissions from transport sectors.

TA1.10;The total quantity of allowances for the new emissions trading system should follow a linear trajectory to reach the emission reduction target for 2030, taking into account the cost-efficient contribution of the buildings and road transport sectors of 43 % emission reductions by 2030 compared to 2005 and of the additional sectors, a combined cost-efficient contribution of 42 % emission reductions by 2030 compared to 2005.;TA4.22;+;The implementation of the new emissions trading system is likely to have a positive impact on the deployment of public electric charging points, as it will promote the use of electric vehicles, which aligns with the EU's goal to reduce emissions from transport sectors. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

TA1.11;Upgrade national targets in line with an EU-wide reduction of 40% in the ESR sectors compared to 2005.;TA4.23;+;The upgrade of national targets is likely to have a positive impact on the deployment of hydrogen stations, as it will promote the use of low-carbon alternatives to fossil fuels, which aligns with the EU's goal to reduce emissions from transport sectors. This connection is based on the context of Report n°1, which highlights the importance of reducing emissions from transport sectors.

TA1.12;Achieve an EU net greenhouse gas removal of 310 million tonnes CO2-equivalent per year for the land use, land use change and forestry (LULUCF) sector by 2030.;TA4.30;+;The achievement of net greenhouse gas removal in the LULUCF sector is likely to have a positive impact on the deployment of hydrogen refuelling stations, as it will promote the use of low-carbon alternatives to fossil fuels, which aligns with the EU's goal to reduce emissions from transport sectors. This connection is based on the context of Report n°1, which emphasizes the need to reduce emissions from transport sectors.

